Date,Time,Lat,Lon,sst,Speed,Dir,U(m/s),V(m/s)
2010-06-25,02:00:48,27.023600,-83.435800,29.940000,1.127559,86.901418,1.125911,0.060949
2010-06-25,03:00:40,27.015300,-83.423200,29.897000,0.431862,126.480632,0.347242,-0.256764
2010-06-25,04:00:56,27.004900,-83.413800,29.897000,0.410331,141.156880,0.257356,-0.319593
2010-06-25,05:02:04,26.993500,-83.408800,29.854000,0.370792,158.654685,0.134964,-0.345357
2010-06-25,06:00:40,26.982600,-83.407800,29.767000,0.345634,175.326326,0.028162,-0.344485
2010-06-25,07:00:48,26.972100,-83.410600,29.724000,0.332388,-166.631669,-0.076851,-0.323381
2010-06-25,08:00:40,26.962900,-83.416400,29.724000,0.326456,-150.669075,-0.159915,-0.284606
2010-06-25,09:01:04,26.955000,-83.424800,29.681000,0.333737,-136.536790,-0.229574,-0.242232
2010-06-25,10:01:40,26.949800,-83.435500,29.638000,0.331992,-118.599173,-0.291485,-0.158917
2010-06-25,11:01:00,26.948100,-83.446000,29.638000,0.296932,-100.294275,-0.292152,-0.053063
2010-06-25,12:01:00,26.949200,-83.455700,29.594000,0.269046,-82.750000,-0.266895,0.033953
2010-06-25,13:00:16,26.953000,-83.465100,29.594000,0.287503,-65.605266,-0.261835,0.118745
2010-06-25,14:01:00,26.959100,-83.473000,29.594000,0.284094,-49.098663,-0.214729,0.186013
2010-06-25,15:00:48,26.966300,-83.480700,29.638000,0.308055,-43.627352,-0.212547,0.222983
2010-06-25,18:01:04,26.994300,-83.497900,29.854000,0.327945,-28.697550,-0.157475,0.287663
2010-06-25,19:00:40,27.004400,-83.501500,29.940000,0.329293,-17.619240,-0.099674,0.313846
2010-06-25,20:00:24,27.015500,-83.502200,30.027000,0.344692,-3.215761,-0.019336,0.344150
2010-06-25,21:01:00,27.026900,-83.498500,30.200000,0.362666,16.126262,0.100732,0.348396
2010-06-25,22:00:28,27.036400,-83.490800,30.287000,0.364915,35.828563,0.213608,0.295863
2010-06-25,23:00:16,27.042800,-83.479500,30.200000,0.369388,57.548622,0.311707,0.198207
2010-06-26,00:03:40,27.046800,-83.464900,30.114000,0.397415,72.901616,0.379850,0.116845
2010-06-26,01:02:08,27.047200,-83.449400,30.027000,0.437467,88.340297,0.437284,0.012670
2010-06-26,02:00:24,27.044000,-83.433400,29.984000,0.464224,102.656188,0.452945,-0.101712
2010-06-26,03:00:40,27.036400,-83.418500,29.940000,0.469965,119.798325,0.407827,-0.233549
2010-06-26,04:01:12,27.025200,-83.407100,29.897000,0.462535,137.802384,0.310680,-0.342661
2010-06-26,05:03:40,27.013800,-83.399400,29.811000,0.394454,148.964013,0.203371,-0.337985
2010-06-26,06:00:28,27.001800,-83.395700,29.811000,0.405763,164.639307,0.107484,-0.391268
2010-06-26,07:01:36,26.989400,-83.397400,29.767000,0.378444,-173.035318,-0.045889,-0.375651
2010-06-26,08:00:48,26.978900,-83.403300,29.724000,0.367359,-153.401436,-0.164480,-0.328480
2010-06-26,09:00:24,26.970600,-83.412000,29.681000,0.352940,-136.949747,-0.240931,-0.257913
2010-06-26,10:02:36,26.964900,-83.424000,29.638000,0.360850,-118.055483,-0.318447,-0.169717
2010-06-26,11:00:28,26.962300,-83.435200,29.594000,0.330145,-104.598673,-0.319486,-0.083212
2010-06-26,12:00:40,26.963500,-83.447400,29.594000,0.336556,-83.702529,-0.334525,0.036917
2010-06-26,13:01:04,26.968200,-83.458900,29.594000,0.345745,-65.366145,-0.314278,0.144113
2010-06-26,14:00:28,26.974300,-83.468200,29.594000,0.320864,-53.648366,-0.258422,0.190189
2010-06-26,15:01:12,26.982600,-83.477100,29.638000,0.350081,-43.699368,-0.241862,0.253100
2010-06-26,16:00:40,26.992000,-83.485100,29.724000,0.367415,-37.176282,-0.222018,0.292749
2010-06-26,17:01:04,27.002200,-83.492200,29.811000,0.368026,-31.808283,-0.193979,0.312755
2010-06-26,18:01:08,27.012800,-83.497400,29.854000,0.356676,-23.608618,-0.142844,0.326824
2010-06-26,19:00:32,27.023700,-83.502000,29.854000,0.363069,-20.604255,-0.127768,0.339845
2010-06-26,20:00:40,27.035400,-83.504300,29.984000,0.365822,-9.932309,-0.063099,0.360339
2010-06-26,21:01:04,27.048500,-83.503100,30.070000,0.403010,4.664342,0.032772,0.401675
2010-06-26,22:00:40,27.061400,-83.496900,30.157000,0.413958,14.224015,0.101715,0.401267
2010-06-26,23:00:40,27.072500,-83.485900,30.157000,0.456948,41.426893,0.302346,0.342620
2010-06-27,00:00:28,27.080400,-83.471600,30.070000,0.464065,58.182518,0.394331,0.244662
2010-06-27,01:00:20,27.084800,-83.454900,30.027000,0.479692,73.515440,0.459974,0.136116
2010-06-27,02:01:12,27.085600,-83.437500,29.940000,0.471998,87.043849,0.471370,0.024342
2010-06-27,04:02:08,27.076200,-83.406700,29.854000,0.443952,108.920437,0.419965,-0.143954
2010-06-27,05:00:16,27.066500,-83.395900,29.811000,0.435150,135.246906,0.306369,-0.309021
2010-06-27,06:01:12,27.054600,-83.388300,29.811000,0.416092,150.371402,0.205706,-0.361687
2010-06-27,07:02:04,27.041600,-83.384900,29.767000,0.406142,166.887748,0.092137,-0.395553
2010-06-27,08:01:24,27.029700,-83.386200,29.767000,0.373195,-174.442276,-0.036143,-0.371440
2010-06-27,09:01:28,27.018200,-83.390900,29.767000,0.377341,-159.994806,-0.129090,-0.354573
2010-06-27,10:00:28,27.008300,-83.398300,29.724000,0.373359,-146.339307,-0.206943,-0.310759
2010-06-27,11:01:00,27.001300,-83.408400,29.724000,0.348804,-127.878743,-0.275315,-0.214163
2010-06-27,12:01:08,26.997200,-83.419200,29.724000,0.322148,-113.077179,-0.296369,-0.126273
2010-06-27,13:01:08,26.996500,-83.431600,29.724000,0.341723,-93.625149,-0.341039,-0.021607
2010-06-27,14:00:32,26.998300,-83.442400,29.724000,0.305237,-79.405252,-0.300033,0.056121
2010-06-27,15:00:24,27.003700,-83.451600,29.767000,0.303662,-56.624604,-0.253583,0.167051
2010-06-27,16:01:04,27.011500,-83.460300,29.767000,0.335693,-44.820326,-0.236626,0.238114
2010-06-27,17:01:00,27.020100,-83.467400,29.767000,0.329887,-36.334297,-0.195457,0.265749
2010-06-27,18:01:04,27.030400,-83.472700,29.897000,0.349347,-24.625589,-0.145568,0.317574
2010-06-27,19:00:40,27.041300,-83.475400,30.027000,0.346851,-12.442261,-0.074731,0.338705
2010-06-27,20:00:28,27.053500,-83.474800,30.070000,0.378195,2.508038,0.016550,0.377833
2010-06-27,21:00:40,27.066300,-83.470200,30.200000,0.413455,17.746476,0.126024,0.393781
2010-06-27,22:00:40,27.077900,-83.462400,30.200000,0.417327,30.910663,0.214381,0.358053
2010-06-27,23:01:00,27.086200,-83.451100,30.200000,0.400363,50.478517,0.308834,0.254778
2010-06-28,00:01:28,27.093000,-83.437300,30.157000,0.430095,61.036700,0.376303,0.208273
2010-06-28,01:00:20,27.097200,-83.423000,30.070000,0.421750,71.741567,0.400517,0.132136
2010-06-28,02:00:24,27.099000,-83.408300,30.027000,0.407283,82.168230,0.403484,0.055498
2010-06-28,03:00:40,27.097800,-83.394300,29.984000,0.384765,95.499701,0.382994,-0.036876
2010-06-28,04:00:16,27.093700,-83.381500,29.940000,0.376314,109.788832,0.354091,-0.127403
2010-06-28,05:00:56,27.087700,-83.369900,29.940000,0.364613,120.155856,0.315267,-0.183165
