Date,Time,Lat,Lon,sst,Speed,Dir,U(m/s),V(m/s)
2010-06-24,20:01:36,26.835500,-84.267300,30.115000,0.101892,-161.499237,-0.032332,-0.096626
2010-06-24,21:01:48,26.833600,-84.267200,30.072000,0.058516,177.311143,0.002745,-0.058452
2010-06-24,22:00:40,26.831700,-84.265800,30.072000,0.071539,146.674865,0.039303,-0.059776
2010-06-24,23:00:16,26.829400,-84.262700,30.072000,0.111789,129.741639,0.085959,-0.071470
2010-06-25,00:00:20,26.826700,-84.258400,30.028000,0.144662,125.131893,0.118309,-0.083248
2010-06-25,01:00:16,26.822800,-84.253800,29.985000,0.174969,133.533044,0.126849,-0.120514
2010-06-25,02:00:40,26.818100,-84.249200,29.985000,0.191344,138.864832,0.125873,-0.144113
2010-06-25,03:00:16,26.812200,-84.245400,29.942000,0.211465,150.109324,0.105383,-0.183336
2010-06-25,04:00:16,26.806000,-84.242200,29.898000,0.210702,155.266722,0.088157,-0.191373
2010-06-25,05:00:36,26.799800,-84.240200,30.592000,0.198048,163.937644,0.054796,-0.190316
2010-06-25,06:00:40,26.793200,-84.239800,29.855000,0.203791,176.903444,0.011009,-0.203494
2010-06-25,07:01:56,26.787700,-84.241400,29.812000,0.171771,-165.442788,-0.043174,-0.166257
2010-06-25,08:00:16,26.783200,-84.241900,29.812000,0.143570,-174.335422,-0.014171,-0.142869
2010-06-25,09:00:16,26.778600,-84.243400,29.812000,0.147881,-163.769216,-0.041334,-0.141987
2010-06-25,10:01:12,26.775500,-84.244900,29.812000,0.102636,-156.636442,-0.040702,-0.094221
2010-06-25,11:01:04,26.771300,-84.247100,29.812000,0.143435,-154.936645,-0.060762,-0.129929
2010-06-25,12:00:24,26.767500,-84.250100,29.768000,0.145115,-144.821406,-0.083605,-0.118611
2010-06-25,13:00:16,26.764100,-84.254200,29.768000,0.154556,-132.885410,-0.113245,-0.105180
2010-06-25,14:00:24,26.761300,-84.258200,29.768000,0.139770,-128.095760,-0.109996,-0.086235
2010-06-25,15:01:28,26.758200,-84.263800,29.812000,0.178424,-121.797614,-0.151645,-0.094015
2010-06-25,16:00:24,26.756200,-84.270600,29.855000,0.200895,-108.231247,-0.190811,-0.062851
2010-06-25,17:00:16,26.755400,-84.278300,29.855000,0.214134,-96.636734,-0.212699,-0.024748
2010-06-25,18:00:40,26.755700,-84.287100,29.942000,0.241114,-87.813596,-0.240939,0.009199
2010-06-25,19:00:16,26.757900,-84.295800,30.028000,0.250889,-74.188053,-0.241396,0.068362
