Date,Time,Lat,Lon,sst,Speed,Dir,U(m/s),V(m/s)
2010-05-23,06:01:00,25.977700,-84.556400,27.732000,0.795372,143.507742,0.473019,-0.639430
2010-05-23,07:01:40,25.944600,-84.573100,27.905000,1.109561,-155.600007,-0.458365,-1.010459
2010-05-23,08:01:56,25.911300,-84.589100,27.905000,1.114765,-156.629981,-0.442191,-1.023312
2010-05-23,09:00:24,25.878000,-84.604900,27.862000,1.146886,-156.885439,-0.450234,-1.054816
2010-05-23,10:00:40,25.843300,-84.619800,27.862000,1.143168,-158.873759,-0.412025,-1.066334
2010-05-23,11:01:12,25.806700,-84.635600,27.862000,1.201335,-158.764860,-0.435119,-1.119767
2010-05-23,12:01:12,25.806700,-84.635600,27.862000,0.000000,0.000000,0.000000,0.000000
2010-05-23,13:00:36,25.733200,-84.674400,27.905000,1.276439,-153.544241,-0.568662,-1.142768
2010-05-23,14:00:20,25.694200,-84.696700,27.992000,1.360201,-152.743748,-0.622933,-1.209174
2010-05-23,14:00:36,25.733200,-84.674400,27.905000,0.000000,0.000000,0.000000,0.000000
2010-05-23,15:00:32,25.652800,-84.722200,28.079000,1.408479,-151.819978,-0.665145,-1.241530
2010-05-23,16:00:24,25.611900,-84.752400,28.122000,1.519988,-146.347478,-0.842308,-1.265258
2010-05-23,17:02:36,25.570800,-84.788300,28.209000,1.557872,-141.769348,-0.964056,-1.223749
2010-05-23,18:01:12,25.533900,-84.824000,28.165000,1.547949,-138.883853,-1.017912,-1.166191
2010-05-23,19:01:00,25.497500,-84.863500,28.295000,1.577855,-135.598438,-1.103998,-1.127304
2010-05-23,20:01:12,25.461400,-84.906900,28.339000,1.638950,-132.657913,-1.205304,-1.110585
2010-05-23,21:00:40,25.425800,-84.951700,28.425000,1.678270,-131.347608,-1.259904,-1.108709
2010-05-23,22:01:04,25.389300,-84.997000,28.425000,1.681280,-131.733487,-1.254654,-1.119172
2010-05-23,23:00:40,25.350600,-85.042600,28.469000,1.756516,-133.206225,-1.280314,-1.202557
2010-05-24,00:01:28,25.311200,-85.091000,28.469000,1.793323,-132.007618,-1.332539,-1.200145
2010-05-24,01:00:40,25.272900,-85.138900,28.469000,1.808654,-131.488102,-1.354850,-1.198169
2010-05-24,02:00:24,25.232000,-85.187500,28.425000,1.861535,-132.937682,-1.362821,-1.268083
2010-05-24,03:00:16,25.190300,-85.236900,28.382000,1.890980,-133.014967,-1.382639,-1.290007
2010-05-24,04:00:24,25.147100,-85.288700,28.382000,1.963413,-132.659352,-1.443885,-1.330483
2010-05-24,21:00:40,24.492000,-86.318900,29.335000,1.986640,-115.392983,-1.794707,-0.851920
2010-05-24,23:00:16,24.444800,-86.448400,29.119000,1.921521,-109.910371,-1.806665,-0.654373
2010-05-25,00:00:24,24.426300,-86.512200,29.032000,1.877466,-107.666540,-1.788923,-0.569767
2010-05-25,01:00:40,24.410100,-86.576600,28.902000,1.869501,-105.443557,-1.801999,-0.497827
2010-05-25,02:01:04,24.397600,-86.641200,28.859000,1.844081,-101.995941,-1.803810,-0.383278
2010-05-25,03:00:40,24.389700,-86.702800,28.815000,1.760470,-98.015551,-1.743271,-0.245483
2010-05-25,04:00:24,24.383500,-86.763100,28.772000,1.713583,-96.440930,-1.702767,-0.192228
2010-05-25,05:00:24,24.379200,-86.823200,28.729000,1.694851,-94.491528,-1.689646,-0.132727
2010-05-25,06:00:40,24.377300,-86.881900,28.685000,1.644062,-92.035228,-1.643025,-0.058387
2010-05-25,07:00:40,24.376900,-86.939400,28.685000,1.616652,-90.437583,-1.616605,-0.012347
2010-05-25,08:00:40,24.379200,-86.996200,28.642000,1.598490,-87.454499,-1.596912,0.070993
