Date,Time,Lat,Lon,sst,Speed,Dir,U(m/s),V(m/s)
2010-06-24,13:00:12,26.658300,-84.758600,30.330000,0.031048,-41.787188,-0.020689,0.023150
2010-06-24,14:00:16,26.669000,-84.767600,29.897000,0.412715,-36.931214,-0.247982,0.329907
2010-06-24,15:00:20,26.679800,-84.777200,29.897000,0.425249,-38.459634,-0.264489,0.332990
2010-06-24,16:00:24,26.689300,-84.786900,29.940000,0.396487,-42.374288,-0.267221,0.292908
2010-06-24,17:01:36,26.699700,-84.797000,30.027000,0.416667,-40.946311,-0.273064,0.314719
2010-06-24,18:00:40,26.708700,-84.808700,30.070000,0.432470,-49.269105,-0.327718,0.282190
2010-06-24,19:00:16,26.717700,-84.821100,30.114000,0.443485,-50.905124,-0.344190,0.279664
2010-06-24,21:01:40,26.736900,-84.845200,30.157000,0.440024,-48.267600,-0.328373,0.292903
2010-06-24,22:00:40,26.746400,-84.857000,30.157000,0.445357,-47.965160,-0.330784,0.298203
2010-06-24,23:00:40,26.756800,-84.869200,30.114000,0.464893,-46.329466,-0.336267,0.321013
2010-06-25,00:01:28,26.768000,-84.879400,30.070000,0.439714,-39.116628,-0.277416,0.341158
2010-06-25,01:00:28,26.779000,-84.888800,30.027000,0.434304,-37.341215,-0.263432,0.345288
2010-06-25,02:02:00,26.790400,-84.898100,29.984000,0.424456,-36.064365,-0.249875,0.343112
2010-06-25,03:00:32,26.801500,-84.906600,29.984000,0.425411,-34.354015,-0.240061,0.351205
2010-06-25,04:00:40,26.812400,-84.914900,29.984000,0.405893,-34.201352,-0.228154,0.335701
2010-06-25,05:00:40,26.823100,-84.922800,29.940000,0.395524,-33.381239,-0.217620,0.330273
2010-06-25,06:00:40,26.832500,-84.931000,29.940000,0.367695,-37.898894,-0.225864,0.290147
2010-06-25,07:01:04,26.842400,-84.939500,29.940000,0.382399,-37.456028,-0.232557,0.303556
2010-06-25,08:00:32,26.850800,-84.946800,29.897000,0.331033,-37.789307,-0.202844,0.261605
2010-06-25,09:00:40,26.859800,-84.955400,29.897000,0.364237,-40.447562,-0.236299,0.277184
2010-06-25,10:00:40,26.868100,-84.964900,29.897000,0.366147,-45.596953,-0.261588,0.256193
2010-06-25,11:00:16,26.876700,-84.975400,29.854000,0.395120,-47.441881,-0.291042,0.267235
2010-06-25,12:00:40,26.885600,-84.987800,29.854000,0.435292,-51.176650,-0.339129,0.272894
2010-06-25,13:00:16,26.895600,-85.000700,29.897000,0.473678,-49.003604,-0.357509,0.310738
2010-06-25,14:00:20,26.906900,-85.013300,29.897000,0.491339,-44.838623,-0.346449,0.348406
2010-06-25,15:01:08,26.918800,-85.026000,29.940000,0.500383,-43.580609,-0.344951,0.362480
2010-06-25,16:01:52,26.932000,-85.039900,29.984000,0.552127,-43.194398,-0.377918,0.402520
2010-06-25,17:03:32,26.946300,-85.054500,30.070000,0.580721,-42.308171,-0.390894,0.429464
2010-06-25,18:00:40,26.960600,-85.067200,30.070000,0.591208,-38.366574,-0.366957,0.463540
2010-06-25,19:00:16,26.975200,-85.080200,30.157000,0.579178,-38.435105,-0.360033,0.453678
2010-06-25,20:00:20,26.992000,-85.092200,30.200000,0.614017,-32.477814,-0.329711,0.517984
2010-06-25,21:00:40,27.009000,-85.102900,30.287000,0.598293,-29.284035,-0.292649,0.521834
2010-06-25,22:00:40,27.026400,-85.111800,30.243000,0.590211,-24.497471,-0.244733,0.537080
2010-06-25,23:01:32,27.042700,-85.117800,30.200000,0.521941,-18.153129,-0.162615,0.495963
2010-06-26,00:01:08,27.058700,-85.122400,30.157000,0.513220,-14.361959,-0.127303,0.497181
2010-06-26,01:00:24,27.072700,-85.126300,30.114000,0.450740,-13.931784,-0.108523,0.437480
2010-06-26,02:00:40,27.084700,-85.129600,30.070000,0.379655,-13.758467,-0.090293,0.368761
2010-06-26,03:00:56,27.095100,-85.131600,30.070000,0.324243,-9.715424,-0.054718,0.319593
2010-06-26,04:00:16,27.103800,-85.135500,30.027000,0.292382,-21.755107,-0.108368,0.271557
2010-06-26,05:00:40,27.112400,-85.140700,29.984000,0.299464,-28.290438,-0.141929,0.263695
2010-06-26,06:00:24,27.120000,-85.147000,29.984000,0.292831,-36.421122,-0.173858,0.235634
2010-06-26,07:00:40,27.128300,-85.154800,29.984000,0.332515,-39.909280,-0.213333,0.255060
2010-06-26,08:01:00,27.135900,-85.163700,29.940000,0.336954,-46.183434,-0.243132,0.233291
2010-06-26,09:00:20,27.142700,-85.174100,29.940000,0.358472,-53.693748,-0.288880,0.212252
2010-06-26,10:00:40,27.150100,-85.186400,29.897000,0.405555,-55.937252,-0.335972,0.227151
2010-06-26,11:00:40,27.159000,-85.199700,29.897000,0.457051,-53.054393,-0.365278,0.274713
2010-06-26,12:01:12,27.168900,-85.213900,29.897000,0.491064,-51.917304,-0.386527,0.302888
2010-06-26,13:00:20,27.181300,-85.228100,29.940000,0.554392,-45.532216,-0.395639,0.388356
2010-06-26,14:01:00,27.195100,-85.242100,29.984000,0.567451,-42.063156,-0.380163,0.421279
2010-06-26,15:01:08,27.210700,-85.256300,30.027000,0.618164,-38.992797,-0.388963,0.480452
2010-06-26,16:00:36,27.227800,-85.269400,30.114000,0.644390,-34.264572,-0.362801,0.532554
2010-06-26,17:01:32,27.245800,-85.283400,30.200000,0.665165,-34.665401,-0.378334,0.547090
2010-06-26,18:00:24,27.263700,-85.298400,30.287000,0.702237,-36.684439,-0.419522,0.563151
2010-06-26,19:00:40,27.282800,-85.312700,30.373000,0.705027,-33.642179,-0.390588,0.586945
2010-06-26,20:00:28,27.303200,-85.322800,30.373000,0.690234,-23.748553,-0.277973,0.631786
2010-06-26,21:01:04,27.322900,-85.329900,30.373000,0.632168,-17.756386,-0.192793,0.602053
2010-06-26,22:00:40,27.341200,-85.334900,30.373000,0.585162,-13.643078,-0.138024,0.568651
2010-06-26,23:00:24,27.359000,-85.337600,30.373000,0.556866,-7.673219,-0.074354,0.551879
2010-06-27,00:00:16,27.376800,-85.339400,30.330000,0.552866,-5.131690,-0.049451,0.550650
2010-06-27,01:00:24,27.393100,-85.339000,30.287000,0.502130,1.248269,0.010939,0.502011
2010-06-27,02:01:04,27.407500,-85.338000,30.243000,0.440430,3.528030,0.027103,0.439596
2010-06-27,03:01:00,27.419400,-85.337100,30.200000,0.368550,3.840933,0.024688,0.367722
2010-06-27,04:00:40,27.429200,-85.336700,30.200000,0.304383,2.074884,0.011020,0.304183
2010-06-27,05:00:24,27.438200,-85.338300,30.157000,0.282492,-8.966531,-0.044029,0.279040
