Date,Time,Lat,Lon,sst,Speed,Dir,U(m/s),V(m/s)
2010-06-14,06:00:16,26.877300,-82.773700,29.162000,0.042288,-159.612166,-0.014732,-0.039639
2010-06-14,07:00:16,26.875300,-82.776300,29.205000,0.094527,-130.773867,-0.071585,-0.061733
2010-06-14,08:00:16,26.874100,-82.780800,29.162000,0.129317,-106.644277,-0.123898,-0.037040
2010-06-14,09:00:16,26.874600,-82.786000,29.162000,0.144001,-83.847513,-0.143172,0.015433
2010-06-14,10:00:40,26.876100,-82.790000,29.119000,0.118677,-67.197759,-0.109402,0.045993
2010-06-14,11:00:40,26.879500,-82.792800,29.119000,0.130218,-36.299731,-0.077090,0.104947
2010-06-14,12:00:24,26.883800,-82.794900,29.119000,0.145419,-23.537930,-0.058074,0.133319
2010-06-14,13:00:24,26.883800,-82.794900,29.119000,0.145419,-23.537930,-0.058074,0.133319
2010-06-14,14:00:16,26.894300,-82.793000,29.205000,0.169611,21.042986,0.060902,0.158299
2010-06-14,15:00:40,26.898900,-82.789300,29.379000,0.173583,35.653274,0.101178,0.141046
2010-06-14,16:00:16,26.903000,-82.784300,29.509000,0.188227,47.401496,0.138557,0.127403
2010-06-14,17:00:40,26.906000,-82.776900,29.682000,0.222269,65.552901,0.202341,0.091987
2010-06-14,18:00:40,26.907700,-82.769900,29.985000,0.199694,74.765552,0.192676,0.052473
2010-06-14,19:00:16,26.907900,-82.762000,30.159000,0.218994,88.373805,0.218906,0.006215
2010-06-14,20:00:16,26.906500,-82.753800,30.245000,0.229805,100.838623,0.225706,-0.043213
2010-06-14,21:00:32,26.904100,-82.746600,30.159000,0.210640,110.495465,0.197307,-0.073752
2010-06-14,22:01:12,26.900500,-82.739200,30.159000,0.229483,118.613499,0.201456,-0.109899
2010-06-14,23:00:28,26.896000,-82.733100,30.029000,0.220616,129.597498,0.169994,-0.140619
2010-06-15,00:00:40,26.891100,-82.729300,29.769000,0.183287,145.330809,0.104260,-0.150744
2010-06-15,01:00:16,26.886900,-82.727900,29.552000,0.136155,163.443061,0.038800,-0.130510
2010-06-15,02:00:40,26.884100,-82.726700,29.422000,0.091913,159.080744,0.032818,-0.085854
2010-06-15,03:00:16,26.881100,-82.725000,29.335000,0.104452,153.186607,0.047117,-0.093221
2010-06-15,04:00:24,26.879200,-82.723000,29.249000,0.080267,136.804973,0.054941,-0.058517
2010-06-15,05:00:40,26.876500,-82.721500,29.205000,0.092600,153.639735,0.041116,-0.082971
2010-06-15,06:00:24,26.874600,-82.720800,29.162000,0.062008,161.808024,0.019359,-0.058908
2010-06-15,07:00:20,26.872200,-82.720900,29.162000,0.074214,-177.871469,-0.002756,-0.074162
2010-06-15,08:00:40,26.871100,-82.722700,29.162000,0.059744,-124.414489,-0.049287,-0.033766
2010-06-15,09:00:16,26.870100,-82.724300,29.119000,0.054153,-125.016985,-0.044350,-0.031074
2010-06-15,10:00:28,26.869800,-82.727600,29.119000,0.091030,-95.819041,-0.090561,-0.009229
2010-06-15,10:00:52,26.869800,-82.727600,31.675000,0.000000,0.000000,0.000000,0.000000
2010-06-15,11:00:16,26.870300,-82.730700,29.119000,0.087616,-79.750976,-0.086218,0.015589
2010-06-15,12:00:36,26.871900,-82.733000,29.119000,0.079865,-52.050874,-0.062978,0.049114
2010-06-15,13:00:16,26.873400,-82.734600,29.162000,0.064266,-43.575767,-0.044300,0.046559
2010-06-15,14:00:16,26.875100,-82.735300,29.205000,0.055901,-20.168003,-0.019273,0.052473
2010-06-15,15:00:40,26.876400,-82.735600,29.292000,0.040697,-11.631504,-0.008205,0.039861
2010-06-15,16:00:16,26.877000,-82.735200,29.422000,0.021692,30.738015,0.011087,0.018644
2010-06-15,17:00:40,26.876900,-82.733900,29.509000,0.035687,94.928914,0.035555,-0.003066
2010-06-15,18:01:12,26.877400,-82.731600,29.465000,0.064604,76.302999,0.062767,0.015297
2010-06-15,19:00:16,26.876000,-82.728600,29.812000,0.094692,117.617655,0.083903,-0.043896
2010-06-15,20:00:40,26.874500,-82.723900,30.115000,0.136528,109.686861,0.128547,-0.045993
2010-06-15,21:00:20,26.870600,-82.719300,30.159000,0.175712,133.545127,0.127362,-0.121053
