Date,Time,Lat,Lon,sst,Speed,Dir,U(m/s),V(m/s)
2010-06-25,09:00:16,27.170600,-82.921000,29.442000,0.025531,-75.975315,-0.024770,0.006187
2010-06-25,10:00:40,27.171700,-82.920500,29.442000,0.036382,22.017656,0.013639,0.033728
2010-06-25,11:00:40,27.173500,-82.918900,29.442000,0.070833,38.336473,0.043936,0.055560
2010-06-25,12:00:32,27.175600,-82.916500,29.399000,0.092644,45.474667,0.066050,0.064964
2010-06-25,13:00:40,27.178000,-82.913100,29.442000,0.118917,51.568646,0.093154,0.073916
2010-06-25,14:00:40,27.179100,-82.909400,29.529000,0.107120,71.520536,0.101597,0.033953
2010-06-25,15:00:20,27.178900,-82.905700,29.572000,0.102352,93.477206,0.102164,-0.006208
2010-06-25,16:00:40,27.177900,-82.902700,29.659000,0.087483,110.541227,0.081921,-0.030696
2010-06-25,17:00:16,27.176300,-82.900700,29.832000,0.074354,131.964463,0.055286,-0.049718
2010-06-25,18:00:40,27.174700,-82.899700,30.092000,0.056133,150.925619,0.027277,-0.049060
2010-06-25,19:00:16,27.173300,-82.898400,30.135000,0.056427,140.440598,0.035937,-0.043503
2010-06-25,20:00:12,27.171500,-82.896000,30.265000,0.086295,130.132262,0.065978,-0.055622
2010-06-25,21:00:40,27.169000,-82.892100,30.395000,0.130983,125.774031,0.106270,-0.076571
2010-06-25,22:00:40,27.165000,-82.886200,30.352000,0.203704,127.308636,0.162022,-0.123467
2010-06-25,23:00:28,27.159800,-82.879200,30.135000,0.251273,129.859763,0.192881,-0.161043
2010-06-26,00:00:40,27.154200,-82.871700,29.918000,0.268004,130.002648,0.205295,-0.172279
2010-06-26,01:00:40,27.148300,-82.865500,29.789000,0.249324,136.922434,0.170285,-0.182113
2010-06-26,02:00:16,27.142600,-82.858800,29.702000,0.256308,133.712989,0.185262,-0.177121
2010-06-26,03:00:40,27.136900,-82.853500,29.659000,0.226849,140.394023,0.144617,-0.174775
2010-06-26,04:00:12,27.130900,-82.850500,29.615000,0.204296,156.012296,0.083055,-0.186652
2010-06-26,05:00:40,27.126800,-82.851000,29.572000,0.126314,-173.805675,-0.013629,-0.125577
2010-06-26,06:01:00,27.124600,-82.853300,29.529000,0.092243,-137.062944,-0.062836,-0.067531
2010-06-26,07:00:28,27.124000,-82.856100,29.485000,0.079829,-103.537180,-0.077611,-0.018686
2010-06-26,08:00:40,27.124900,-82.858800,29.485000,0.078942,-69.467863,-0.073928,0.027688
2010-06-26,09:00:40,27.126400,-82.862200,29.442000,0.104249,-63.632431,-0.093403,0.046300
2010-06-26,10:00:40,27.129000,-82.864200,29.442000,0.097259,-34.395916,-0.054942,0.080253
2010-06-26,11:00:24,27.133400,-82.865100,29.399000,0.138662,-10.317050,-0.024834,0.136420
2010-06-26,12:00:24,27.137700,-82.864500,29.399000,0.133746,7.078542,0.016482,0.132727
2010-06-26,13:00:40,27.141400,-82.863000,29.399000,0.120874,19.837898,0.041020,0.113701
2010-06-26,14:01:04,27.145300,-82.860400,29.442000,0.139042,30.678336,0.070942,0.119583
2010-06-26,15:00:40,27.148200,-82.857700,29.529000,0.117022,39.640813,0.074657,0.090114
2010-06-26,16:01:12,27.149500,-82.856100,29.659000,0.058985,47.600739,0.043558,0.039773
2010-06-26,17:00:16,27.150800,-82.855900,29.789000,0.041141,7.795020,0.005580,0.040761
2010-06-26,18:00:24,27.151400,-82.856400,29.918000,0.023005,-36.557125,-0.013702,0.018479
2010-06-26,19:00:40,27.152300,-82.857100,30.092000,0.033634,-34.685823,-0.019141,0.027657
2010-06-26,20:00:16,27.154200,-82.857300,30.308000,0.059299,-5.350827,-0.005530,0.059040
2010-06-26,21:00:16,27.156800,-82.856500,30.395000,0.083207,15.311017,0.021971,0.080253
2010-06-26,22:00:16,27.160000,-82.853500,30.482000,0.128625,39.832795,0.082391,0.098773
2010-06-26,23:00:40,27.163700,-82.849200,30.438000,0.163193,45.957645,0.117308,0.113450
2010-06-27,00:00:24,27.166600,-82.848500,30.005000,0.091963,12.120396,0.019309,0.089913
2010-06-27,01:00:16,27.169700,-82.846700,29.918000,0.107940,27.320097,0.049540,0.095900
2010-06-27,02:00:24,27.172100,-82.844100,29.875000,0.102657,43.943527,0.071239,0.073916
2010-06-27,03:00:36,27.174600,-82.841400,29.789000,0.106657,43.854681,0.073895,0.076910
2010-06-27,04:00:40,27.176800,-82.838700,29.789000,0.100427,47.512701,0.074058,0.067831
2010-06-27,05:00:44,27.178700,-82.836700,29.745000,0.080256,43.119272,0.054857,0.058582
2010-06-27,06:00:16,27.180300,-82.835600,29.702000,0.058345,31.449379,0.030441,0.049774
2010-06-27,07:00:40,27.182600,-82.835300,29.659000,0.070996,6.618441,0.008183,0.070523
2010-06-27,08:00:16,27.184500,-82.835500,29.615000,0.059299,-5.349383,-0.005528,0.059040
2010-06-27,09:01:08,27.186300,-82.836200,29.572000,0.057953,-19.082009,-0.018946,0.054769
2010-06-27,10:00:16,27.189600,-82.836600,29.572000,0.103952,-6.153841,-0.011143,0.103353
2010-06-27,11:00:24,27.193200,-82.835900,29.529000,0.112520,9.812541,0.019176,0.110874
2010-06-27,12:00:40,27.197500,-82.834700,29.529000,0.136149,13.940193,0.032800,0.132139
2010-06-27,13:01:08,27.201800,-82.831500,29.529000,0.157939,33.500310,0.087173,0.131702
2010-06-27,14:01:08,27.206400,-82.829100,29.572000,0.156528,24.892538,0.065886,0.141987
2010-06-27,15:00:40,27.210400,-82.826200,29.615000,0.148058,32.813044,0.080233,0.124434
2010-06-27,16:01:00,27.214100,-82.823200,29.659000,0.140023,35.794211,0.081896,0.113576
2010-06-27,17:00:24,27.217400,-82.820700,29.745000,0.124060,33.968349,0.069317,0.102889
2010-06-27,18:00:40,27.220100,-82.818300,29.875000,0.105762,38.324936,0.065585,0.082971
2010-06-27,19:00:16,27.224000,-82.817100,30.005000,0.125642,15.302313,0.033159,0.121188
2010-06-27,20:00:20,27.227800,-82.816300,30.135000,0.119198,10.603162,0.021933,0.117163
2010-06-27,21:02:32,27.232700,-82.813800,30.178000,0.160209,24.401927,0.066188,0.145897
2010-06-27,22:00:16,27.237400,-82.811400,30.222000,0.165581,24.419340,0.068453,0.150769
2010-06-27,23:00:16,27.242400,-82.808200,30.178000,0.177570,29.640855,0.087819,0.154333
2010-06-28,00:00:40,27.247700,-82.805900,30.135000,0.174186,21.097465,0.062699,0.162510
2010-06-28,01:00:24,27.253500,-82.804900,30.048000,0.181926,8.714359,0.027563,0.179826
2010-06-28,02:00:40,27.258900,-82.804900,30.005000,0.165942,0.000000,0.000000,0.165942
2010-06-28,03:00:40,27.264100,-82.806000,29.962000,0.163320,-10.649645,-0.030182,0.160507
2010-06-28,04:00:28,27.268700,-82.808100,29.918000,0.153744,-22.087108,-0.057810,0.142462
2010-06-28,05:00:40,27.272700,-82.811700,29.832000,0.157587,-38.658638,-0.098441,0.123056
2010-06-28,06:00:24,27.276900,-82.816200,29.789000,0.179819,-43.600565,-0.124008,0.130219
2010-06-28,07:00:40,27.282000,-82.821500,29.745000,0.213346,-42.726676,-0.144755,0.156723
2010-06-28,08:00:16,27.287200,-82.827300,29.702000,0.227521,-44.749313,-0.160176,0.161584
2010-06-28,09:00:40,27.292900,-82.833900,29.659000,0.250781,-45.819344,-0.179846,0.174775
2010-06-28,10:00:40,27.299000,-82.840200,29.615000,0.255566,-42.545268,-0.172807,0.188287
2010-06-28,11:00:16,27.306200,-82.846600,29.572000,0.285105,-38.303919,-0.176717,0.223732
2010-06-28,12:00:32,27.313500,-82.853200,29.572000,0.287750,-38.776169,-0.180212,0.224330
2010-06-28,13:00:40,27.321500,-82.857600,29.572000,0.274230,-26.043021,-0.120399,0.246386
2010-06-28,14:00:16,27.330000,-82.860900,29.615000,0.279397,-19.029955,-0.091101,0.264128
2010-06-28,15:00:28,27.337800,-82.863800,29.659000,0.252710,-18.277479,-0.079255,0.239960
