Date,Time,Lat,Lon,sst,Speed,Dir,U(m/s),V(m/s)
2010-06-27,17:01:12,27.652700,-85.129300,30.086000,0.280144,-26.423607,-0.124665,0.250877
2010-06-27,18:00:40,27.662000,-85.134200,30.129000,0.319622,-25.017516,-0.135167,0.289635
2010-06-27,19:00:16,27.672400,-85.138400,30.173000,0.343217,-19.680617,-0.115587,0.323168
2010-06-27,20:00:24,27.683900,-85.143400,30.129000,0.379526,-21.058242,-0.136370,0.354180
2010-06-27,21:00:40,27.697300,-85.145300,30.216000,0.415016,-7.156138,-0.051700,0.411783
2010-06-27,22:00:16,27.711800,-85.144800,30.216000,0.450780,1.748671,0.013756,0.450570
2010-06-27,23:00:40,27.725100,-85.142400,30.173000,0.412978,9.075933,0.065145,0.407808
2010-06-28,00:00:16,27.738400,-85.135900,30.129000,0.450293,23.392595,0.178780,0.413282
2010-06-28,01:00:12,27.750100,-85.126800,30.086000,0.438918,34.541971,0.248871,0.361542
2010-06-28,02:00:40,27.760100,-85.114600,30.043000,0.450729,47.192926,0.330675,0.306284
2010-06-28,03:00:16,27.768800,-85.101200,30.043000,0.456991,53.731473,0.368450,0.270342
2010-06-28,04:00:40,27.774100,-85.088300,30.000000,0.385871,65.092751,0.349982,0.162510
2010-06-28,05:00:32,27.777500,-85.076200,30.000000,0.347489,72.380959,0.331189,0.105180
2010-06-28,06:00:40,27.779200,-85.065800,29.956000,0.288185,79.532466,0.283389,0.052357
2010-06-28,07:00:16,27.778600,-85.057200,29.956000,0.237171,94.508746,0.236437,-0.018644
2010-06-28,08:00:24,27.777100,-85.051100,29.913000,0.172520,105.532205,0.166219,-0.046197
2010-06-28,09:01:00,27.776500,-85.045900,29.913000,0.141796,97.430126,0.140605,-0.018337
2010-06-28,10:00:16,27.777300,-85.041400,29.870000,0.126902,78.638769,0.124415,0.024999
2010-06-28,11:00:20,27.777700,-85.036500,29.870000,0.134237,84.728536,0.133669,0.012333
2010-06-28,12:00:20,27.777700,-85.036500,29.870000,0.000000,0.000000,0.000000,0.000000
2010-06-28,13:00:24,27.779200,-85.031700,29.870000,0.000000,0.000000,0.000000,0.000000
2010-06-28,14:00:40,27.781400,-85.026300,29.870000,0.000000,0.000000,0.000000,0.000000
2010-06-28,15:00:40,27.785600,-85.016200,29.913000,0.155274,62.528011,0.137764,0.071630
2010-06-28,16:00:40,27.786600,-85.012100,29.913000,0.116138,74.586933,0.111961,0.030867
2010-06-28,17:00:20,27.787600,-85.009600,29.870000,0.075341,65.670474,0.068650,0.031039
2010-06-28,18:00:40,27.788400,-85.005900,29.870000,0.103435,76.266088,0.100478,0.024557
2010-06-28,19:00:16,27.789500,-85.002000,29.870000,0.112528,72.316649,0.107211,0.034181
2010-06-28,20:00:40,27.791800,-84.996400,29.740000,0.167476,65.096262,0.151903,0.070523
2010-06-28,21:00:40,27.792800,-84.990900,29.740000,0.153322,78.385898,0.150183,0.030867
2010-06-28,22:00:16,27.793300,-84.985500,29.740000,0.149252,84.024764,0.148441,0.015537
2010-06-28,23:00:20,27.794300,-84.980400,29.740000,0.142480,77.502447,0.139104,0.030832
2010-06-29,00:00:24,27.795600,-84.974500,29.783000,0.165839,76.013542,0.160923,0.040082
2010-06-29,01:00:40,27.797600,-84.967200,29.783000,0.207743,72.791697,0.198444,0.061460
2010-06-29,02:00:16,27.798400,-84.958700,29.783000,0.234965,83.926803,0.233646,0.024859
2010-06-29,03:00:40,27.798900,-84.949600,29.783000,0.247300,86.445728,0.246825,0.015331
2010-06-29,04:00:40,27.799200,-84.940200,29.783000,0.256827,87.933734,0.256660,0.009260
2010-06-29,05:00:16,27.799300,-84.931300,29.783000,0.244659,89.272273,0.244639,0.003107
2010-06-29,06:00:16,27.798300,-84.923200,29.783000,0.223309,97.945093,0.221165,-0.030867
2010-06-29,07:00:40,27.796600,-84.915500,29.783000,0.215260,104.013612,0.208854,-0.052126
2010-06-29,08:00:16,27.794900,-84.908700,29.783000,0.194242,105.780750,0.186921,-0.052826
2010-06-29,09:01:12,27.793900,-84.903100,29.740000,0.153606,101.412411,0.150568,-0.030394
2010-06-29,10:00:56,27.793100,-84.898300,29.697000,0.133969,100.669565,0.131652,-0.024804
2010-06-29,11:00:16,27.792700,-84.893500,29.697000,0.133128,95.381406,0.132541,-0.012485
2010-06-29,12:01:08,27.793000,-84.887600,29.697000,0.159073,86.710362,0.158811,0.009128
2010-06-29,13:00:16,27.792100,-84.882700,29.697000,0.138655,101.729372,0.135760,-0.028187
2010-06-29,14:00:20,27.791200,-84.877900,29.697000,0.133833,101.966662,0.130924,-0.027749
2010-06-29,15:01:08,27.790400,-84.873000,29.697000,0.134271,100.456416,0.132041,-0.024368
2010-06-29,16:01:28,27.789700,-84.868400,29.697000,0.126751,99.760140,0.124916,-0.021487
2010-06-29,17:01:04,27.790500,-84.863900,29.697000,0.126177,78.637426,0.123704,0.024859
2010-06-29,18:00:16,27.791300,-84.860300,29.697000,0.102727,75.899255,0.099631,0.025027
2010-06-29,19:00:16,27.792100,-84.858500,29.740000,0.055005,63.325200,0.049151,0.024693
2010-06-29,20:00:36,27.793200,-84.856500,29.653000,0.063951,58.129904,0.054310,0.033766
2010-06-29,21:00:16,27.795600,-84.851000,29.653000,0.168393,63.744056,0.151019,0.074494
2010-06-29,22:01:00,27.798200,-84.844200,29.653000,0.199832,66.624573,0.183431,0.079284
2010-06-29,23:01:12,27.801400,-84.836900,29.610000,0.221712,63.639219,0.198658,0.098445
2010-06-30,00:00:16,27.803400,-84.827900,29.610000,0.257370,75.897822,0.249614,0.062709
2010-06-30,01:00:40,27.804100,-84.817800,29.610000,0.274775,85.519873,0.273935,0.021464
2010-06-30,02:00:20,27.804000,-84.807900,29.610000,0.271828,90.654255,0.271810,-0.003104
2010-06-30,03:00:56,27.802300,-84.797000,29.610000,0.299204,99.999518,0.294659,-0.051954
2010-06-30,04:00:16,27.799600,-84.785600,29.610000,0.325848,104.989207,0.314761,-0.084276
2010-06-30,05:00:16,27.795700,-84.773400,29.610000,0.354201,109.868576,0.333117,-0.120380
2010-06-30,06:01:08,27.791000,-84.761900,29.610000,0.340983,114.796629,0.309545,-0.143008
2010-06-30,07:00:40,27.785300,-84.751700,29.567000,0.332029,122.279343,0.280715,-0.177319
2010-06-30,08:01:00,27.778700,-84.744100,29.567000,0.289214,134.467095,0.206399,-0.202594
2010-06-30,09:02:04,27.773200,-84.738200,29.567000,0.229970,136.495192,0.158315,-0.166801
2010-06-30,10:00:20,27.767400,-84.734300,29.523000,0.214514,149.248754,0.109684,-0.184352
2010-06-30,11:00:40,27.761000,-84.731800,29.523000,0.207860,160.932127,0.067905,-0.196455
2010-06-30,12:00:40,27.754500,-84.730600,29.523000,0.203293,170.721516,0.032778,-0.200633
2010-06-30,13:00:40,27.749000,-84.730200,29.523000,0.170118,176.317425,0.010926,-0.169767
2010-06-30,14:00:40,27.744700,-84.730500,29.610000,0.132979,-176.466751,-0.008195,-0.132727
2010-06-30,15:00:20,27.742300,-84.729900,29.567000,0.076296,167.523734,0.016483,-0.074494
2010-06-30,16:00:40,27.740000,-84.729200,29.523000,0.073118,164.924290,0.019018,-0.070601
2010-06-30,17:00:40,27.739400,-84.726700,29.480000,0.070764,105.171749,0.068298,-0.018520
2010-06-30,18:00:40,27.742800,-84.725000,29.394000,0.114764,23.870826,0.046442,0.104947
2010-06-30,19:00:16,27.746000,-84.722300,29.350000,0.124101,36.750415,0.074254,0.099436
2010-06-30,20:00:16,27.749700,-84.719300,29.350000,0.140567,35.662152,0.081951,0.114207
2010-06-30,21:00:40,27.754100,-84.714100,29.394000,0.195223,46.284571,0.141103,0.134914
2010-06-30,22:00:16,27.758300,-84.707500,29.394000,0.223543,54.279864,0.181489,0.130510
2010-06-30,23:00:40,27.760800,-84.699800,29.394000,0.222545,69.851808,0.208927,0.076656
2010-07-01,00:00:40,27.761600,-84.690800,29.394000,0.247061,84.263814,0.245824,0.024693
2010-07-01,01:00:16,27.761800,-84.680400,29.394000,0.286036,88.755026,0.285969,0.006215
2010-07-01,02:01:28,27.760000,-84.668400,29.394000,0.325924,99.620805,0.321340,-0.054471
2010-07-01,03:00:16,27.757500,-84.657100,29.394000,0.324646,104.036841,0.314952,-0.078741
2010-07-01,04:00:40,27.754100,-84.645000,29.394000,0.344479,107.616004,0.328325,-0.104252
2010-07-01,05:00:40,27.749700,-84.633100,29.394000,0.352293,112.675531,0.325062,-0.135813
2010-07-01,06:00:28,27.744100,-84.622200,29.350000,0.345447,120.135723,0.298755,-0.173431
2010-07-01,07:01:28,27.736800,-84.611500,29.350000,0.363028,127.626445,0.287521,-0.221633
2010-07-01,08:00:16,27.728800,-84.604200,29.350000,0.323895,141.072927,0.203513,-0.251973
2010-07-01,09:00:40,27.720200,-84.599700,29.307000,0.290608,155.147215,0.122139,-0.263695
2010-07-01,10:00:40,27.710600,-84.597000,29.350000,0.305367,166.018676,0.073778,-0.296320
2010-07-01,11:00:16,27.701500,-84.595800,29.350000,0.284692,173.340936,0.033013,-0.282772
2010-07-01,12:00:56,27.692600,-84.595200,29.350000,0.272178,176.584007,0.016218,-0.271695
2010-07-01,13:00:16,27.684900,-84.595200,29.350000,0.240344,180.000000,0.000000,-0.240344
2010-07-01,14:00:40,27.677700,-84.595400,29.350000,0.220835,-178.590895,-0.005431,-0.220768
2010-07-01,15:00:40,27.671700,-84.595900,29.394000,0.185704,-175.779229,-0.013668,-0.185200
2010-07-01,16:00:16,27.667100,-84.596100,29.394000,0.143046,-177.794849,-0.005504,-0.142940
2010-07-01,17:01:56,27.663200,-84.597000,29.437000,0.119548,-168.448594,-0.023939,-0.117126
2010-07-01,18:00:16,27.661600,-84.597700,29.394000,0.054478,-158.818995,-0.019684,-0.050798
2010-07-01,19:00:16,27.661700,-84.599500,29.350000,0.049306,-86.410841,-0.049210,0.003087
2010-07-01,20:00:16,27.662500,-84.600100,29.350000,0.029645,-33.595121,-0.016403,0.024693
2010-07-01,21:00:32,27.663700,-84.599400,29.350000,0.041507,27.323325,0.019052,0.036876
2010-07-01,22:01:04,27.665400,-84.598100,29.350000,0.062817,34.109216,0.035226,0.052011
2010-07-01,23:00:16,27.666100,-84.595700,29.350000,0.070010,71.772405,0.066497,0.021899
2010-07-02,00:01:04,27.665200,-84.591700,29.350000,0.111340,104.254128,0.107912,-0.027414
2010-07-02,01:00:24,27.660100,-84.585600,29.307000,0.231905,133.348870,0.168639,-0.159189
2010-07-02,02:00:40,27.654000,-84.579700,29.307000,0.246837,139.413299,0.160592,-0.187454
2010-07-02,03:01:04,27.646700,-84.572400,29.307000,0.299021,138.465602,0.198272,-0.223834
2010-07-02,04:00:16,27.639500,-84.563700,29.264000,0.329947,133.052306,0.241102,-0.225243
2010-07-02,05:00:40,27.631300,-84.555300,29.264000,0.339534,137.775475,0.228179,-0.251430
2010-07-02,06:00:16,27.621900,-84.547800,29.264000,0.357707,144.743294,0.206483,-0.292094
2010-07-02,07:00:40,27.611800,-84.543100,29.264000,0.334982,157.592258,0.127693,-0.309689
2010-07-02,08:00:16,27.601500,-84.540200,29.220000,0.329872,165.990804,0.079855,-0.320060
2010-07-02,09:00:20,27.590500,-84.539100,29.220000,0.340486,174.935474,0.030057,-0.339156
2010-07-02,10:00:40,27.579700,-84.541800,29.220000,0.339559,-167.506207,-0.073458,-0.331518
2010-07-02,11:00:16,27.570700,-84.546200,29.220000,0.304795,-156.570355,-0.121193,-0.279664
2010-07-02,12:00:40,27.563000,-84.549900,29.177000,0.256627,-156.927605,-0.100570,-0.236099
2010-07-02,13:00:16,27.557700,-84.551600,29.177000,0.171220,-164.126541,-0.046831,-0.164691
2010-07-02,14:00:16,27.553800,-84.552800,29.177000,0.124779,-164.741641,-0.032838,-0.120380
2010-07-02,15:00:40,27.551200,-84.553800,29.177000,0.084229,-161.170873,-0.027185,-0.079722
2010-07-02,16:00:40,27.549800,-84.553900,29.177000,0.043300,-176.376365,-0.002737,-0.043213
2010-07-02,17:00:16,27.548900,-84.552400,29.177000,0.049899,124.087503,0.041326,-0.027966
2010-07-02,18:00:16,27.547800,-84.550900,29.177000,0.053273,129.594504,0.041051,-0.033953
2010-07-02,19:00:24,27.547000,-84.548500,29.177000,0.070014,110.604053,0.065536,-0.024639
2010-07-02,20:01:04,27.546000,-84.544200,29.134000,0.120324,104.697194,0.116387,-0.030527
2010-07-02,21:00:40,27.544000,-84.538800,29.134000,0.161237,112.671259,0.148778,-0.062148
2010-07-02,22:00:20,27.540900,-84.532000,29.134000,0.210433,117.210051,0.187146,-0.096221
2010-07-02,23:00:28,27.536000,-84.525500,29.134000,0.232987,130.370182,0.177507,-0.150911
2010-07-03,00:00:16,27.529800,-84.517800,29.091000,0.285630,132.240506,0.211461,-0.192013
2010-07-03,01:00:16,27.523600,-84.509400,29.091000,0.299150,129.771196,0.229928,-0.191373
2010-07-03,02:00:40,27.516600,-84.501500,29.004000,0.303673,134.975024,0.214823,-0.214636
2010-07-03,03:01:00,27.509200,-84.491000,28.874000,0.365120,128.471672,0.285858,-0.227151
2010-07-03,04:00:40,27.501300,-84.480300,28.788000,0.383281,129.774194,0.294579,-0.245209
2010-07-03,05:00:40,27.492200,-84.472300,28.788000,0.356196,142.052439,0.219039,-0.280887
2010-07-03,06:00:16,27.482700,-84.468900,28.788000,0.309723,162.385737,0.093724,-0.295201
2010-07-03,07:00:12,27.474400,-84.467700,28.831000,0.258580,172.690724,0.032898,-0.256478
2010-07-03,08:00:40,27.466700,-84.467000,28.918000,0.236605,175.388568,0.019023,-0.235839
2010-07-03,09:00:16,27.459700,-84.467500,29.004000,0.217953,-176.373496,-0.013786,-0.217517
2010-07-03,10:00:40,27.452500,-84.468400,28.961000,0.222122,-173.670594,-0.024488,-0.220768
2010-07-03,11:00:16,27.446300,-84.470100,29.004000,0.198279,-166.324305,-0.046878,-0.192658
2010-07-03,12:00:16,27.440900,-84.473600,29.004000,0.192287,-150.092110,-0.095876,-0.166680
2010-07-03,13:00:40,27.436200,-84.477200,29.004000,0.174258,-145.792468,-0.097967,-0.144113
2010-07-03,14:00:28,27.432500,-84.481100,29.004000,0.156915,-136.908219,-0.107199,-0.114589
2010-07-03,15:00:40,27.429100,-84.486700,28.961000,0.185262,-124.374170,-0.152909,-0.104598
2010-07-03,16:01:36,27.427900,-84.493100,29.004000,0.176464,-101.928195,-0.172654,-0.036473
2010-07-03,17:00:16,27.428600,-84.499700,29.047000,0.186245,-83.185864,-0.184929,0.022098
2010-07-03,18:00:32,27.430900,-84.505200,29.047000,0.165831,-64.772518,-0.150014,0.070679
2010-07-03,19:00:20,27.435500,-84.509600,29.091000,0.186876,-40.329909,-0.120944,0.142462
2010-07-03,20:01:28,27.440900,-84.513900,29.047000,0.200319,-35.249599,-0.115612,0.163590
2010-07-03,21:00:40,27.447000,-84.516800,29.047000,0.207120,-22.875281,-0.080513,0.190831
2010-07-03,22:00:56,27.453100,-84.516800,29.091000,0.187454,0.000000,0.000000,0.187454
2010-07-03,23:00:36,27.458900,-84.513600,29.047000,0.200444,26.085482,0.088138,0.180027
2010-07-04,00:01:00,27.464200,-84.505500,29.004000,0.273818,53.594483,0.220379,0.162510
2010-07-04,01:00:40,27.466700,-84.495000,28.961000,0.299407,74.979106,0.289177,0.077598
2010-07-04,02:00:56,27.468500,-84.485000,28.874000,0.278214,78.532092,0.272659,0.055314
2010-07-04,03:01:04,27.468000,-84.475900,28.874000,0.249145,93.543585,0.248669,-0.015399
2010-07-04,04:00:28,27.465400,-84.466700,28.918000,0.267107,107.667282,0.254509,-0.081064
2010-07-04,05:01:04,27.461400,-84.458000,28.918000,0.265708,117.391579,0.235918,-0.122244
2010-07-04,06:00:16,27.455400,-84.448400,28.918000,0.325960,125.158863,0.266492,-0.187703
2010-07-04,07:00:40,27.447400,-84.440300,28.918000,0.329768,138.060473,0.220399,-0.245298
2010-07-04,08:01:08,27.437800,-84.433600,28.918000,0.345865,148.226664,0.182119,-0.294033
2010-07-04,09:01:04,27.427200,-84.429000,28.918000,0.351007,158.935060,0.126161,-0.327551
2010-07-04,10:00:16,27.416800,-84.428100,28.918000,0.326310,175.607457,0.024992,-0.325351
2010-07-04,11:00:16,27.406500,-84.429400,28.918000,0.319916,-173.607097,-0.035621,-0.317927
2010-07-04,12:00:16,27.397400,-84.432800,28.918000,0.295936,-161.649039,-0.093172,-0.280887
2010-07-04,14:00:16,27.385800,-84.444000,28.918000,0.235806,-139.394632,-0.153474,-0.179027
2010-07-04,15:00:40,27.383600,-84.449100,28.874000,0.154372,-115.911116,-0.138854,-0.067457
2010-07-04,16:00:16,27.382600,-84.453000,28.874000,0.112006,-106.106930,-0.107609,-0.031074
2010-07-04,17:00:16,27.382100,-84.456100,28.918000,0.086356,-100.295076,-0.084966,-0.015433
2010-07-04,18:00:40,27.382500,-84.460000,29.004000,0.106890,-83.411212,-0.106184,0.012265
2010-07-04,19:00:16,27.383300,-84.462800,29.004000,0.081159,-72.163514,-0.077258,0.024859
2010-07-04,20:00:16,27.385200,-84.465500,29.091000,0.094422,-51.602788,-0.074001,0.058647
2010-07-04,21:00:16,27.387800,-84.467300,29.134000,0.094204,-31.579727,-0.049333,0.080253
2010-07-04,22:00:16,27.391500,-84.468000,29.134000,0.115807,-9.535566,-0.019185,0.114207
2010-07-04,23:01:04,27.395800,-84.467200,29.134000,0.132755,9.379673,0.021636,0.130980
2010-07-05,00:00:24,27.399800,-84.465000,29.047000,0.138944,26.026635,0.060967,0.124854
2010-07-05,01:00:16,27.403000,-84.460200,29.004000,0.164860,53.096514,0.131830,0.098993
2010-07-05,02:00:40,27.404600,-84.453400,28.961000,0.191497,75.155896,0.185106,0.049060
2010-07-05,03:00:40,27.405200,-84.444800,28.961000,0.236390,85.506545,0.235663,0.018520
2010-07-05,04:00:40,27.404200,-84.437000,28.961000,0.215959,98.217349,0.213741,-0.030867
2010-07-05,05:00:40,27.402600,-84.429300,28.918000,0.216706,103.173289,0.211004,-0.049387
2010-07-05,06:00:24,27.400700,-84.420900,28.918000,0.238603,104.293488,0.231217,-0.058908
2010-07-05,07:01:00,27.398700,-84.413000,28.874000,0.222892,105.915698,0.214348,-0.061122
2010-07-05,08:01:12,27.394900,-84.405900,28.874000,0.226438,121.082551,0.193927,-0.116904
2010-07-05,09:00:16,27.390100,-84.399500,28.874000,0.233226,130.188212,0.178168,-0.150501
2010-07-05,10:01:28,27.385700,-84.394700,28.831000,0.185373,135.912872,0.128974,-0.133150
2010-07-05,11:00:56,27.380600,-84.391500,28.831000,0.181820,150.875830,0.088492,-0.158832
2010-07-05,12:00:24,27.375000,-84.390100,28.831000,0.178649,167.483413,0.038717,-0.174404
2010-07-05,13:00:40,27.368200,-84.391900,28.788000,0.214660,-166.771631,-0.049121,-0.208965
2010-07-05,14:00:24,27.364300,-84.395300,28.701000,0.152923,-142.251921,-0.093618,-0.120917
2010-07-05,15:01:00,27.360400,-84.400500,28.701000,0.184731,-130.180515,-0.141137,-0.119188
2010-07-05,16:00:40,27.357600,-84.404600,28.744000,0.142576,-127.558003,-0.113026,-0.086909
2010-07-05,17:00:24,27.356000,-84.407800,28.788000,0.101122,-119.377783,-0.088118,-0.049607
2010-07-05,18:00:28,27.355600,-84.411400,28.788000,0.099352,-97.130723,-0.098584,-0.012333
2010-07-05,19:00:28,27.356800,-84.414500,28.788000,0.092707,-66.450605,-0.084986,0.037040
2010-07-05,20:00:40,27.359100,-84.418400,28.744000,0.127913,-56.415389,-0.106561,0.070757
2010-07-05,21:00:28,27.361900,-84.424100,28.788000,0.179164,-61.052919,-0.156781,0.086716
2010-07-05,22:01:56,27.365900,-84.430800,28.788000,0.216027,-56.089645,-0.179284,0.120521
2010-07-05,23:01:40,27.371900,-84.435500,28.744000,0.226612,-34.824442,-0.129410,0.186027
2010-07-06,00:00:16,27.378900,-84.438800,28.744000,0.239832,-22.715875,-0.092614,0.221229
2010-07-06,01:01:40,27.386600,-84.441200,28.701000,0.240985,-15.470218,-0.064280,0.232254
2010-07-06,02:00:20,27.393700,-84.442400,28.701000,0.226644,-8.534502,-0.033635,0.224134
2010-07-06,03:00:40,27.400800,-84.441300,28.658000,0.219995,7.832017,0.029978,0.217943
2010-07-06,04:00:16,27.408200,-84.437500,28.658000,0.252714,24.507608,0.104829,0.229946
2010-07-06,05:00:28,27.415700,-84.432200,28.658000,0.272373,32.100941,0.144742,0.230731
