Date,Time,Lat,Lon,Speed,Dir,U(m/s),V(m/s)
2010-06-29,17:30:00,30.320200,-87.285700,0.005329,-90.000000,-0.005329,0.000000
2010-06-29,18:00:00,30.320200,-87.285700,0.000000,0.000000,0.000000,0.000000
2010-06-29,18:30:00,30.320200,-87.285700,0.000000,0.000000,0.000000,0.000000
2010-06-29,21:00:00,30.320200,-87.285700,0.000000,0.000000,0.000000,0.000000
2010-07-02,12:15:00,30.240900,-85.938300,0.569152,93.898812,0.567834,-0.038699
2010-07-02,12:30:00,30.240500,-85.938300,0.049387,180.000000,0.000000,-0.049387
2010-07-02,12:45:00,30.240200,-85.938400,0.038545,-163.935004,-0.010667,-0.037040
2010-07-02,13:00:00,30.239900,-85.938400,0.037040,180.000000,0.000000,-0.037040
2010-07-02,13:15:00,30.239600,-85.938500,0.038545,-163.934911,-0.010667,-0.037040
2010-07-02,13:30:00,30.239500,-85.938600,0.016316,-139.175367,-0.010667,-0.012347
2010-07-02,13:45:00,30.239200,-85.938800,0.042744,-150.060090,-0.021333,-0.037040
2010-07-02,14:00:00,30.238800,-85.939000,0.053797,-156.637292,-0.021333,-0.049387
2010-07-02,14:15:00,30.238300,-85.939100,0.062648,-170.196815,-0.010667,-0.061733
2010-07-02,14:30:00,30.237800,-85.939200,0.062648,-170.196767,-0.010667,-0.061733
2010-07-02,15:00:00,30.236600,-85.939600,0.077091,-163.934516,-0.021334,-0.074080
2010-07-02,15:30:00,30.235400,-85.940500,0.088272,-147.058016,-0.048002,-0.074080
2010-07-02,16:00:00,30.234200,-85.941700,0.097899,-139.173998,-0.064003,-0.074080
2010-07-02,16:30:00,30.232700,-85.943000,0.115682,-143.174736,-0.069337,-0.092600
2010-07-02,17:00:00,30.231100,-85.944000,0.112254,-151.631103,-0.053337,-0.098773
2010-07-02,17:30:00,30.230400,-85.944300,0.046081,-159.681027,-0.016001,-0.043213
2010-07-02,18:00:00,30.230000,-85.944000,0.029425,147.056474,0.016001,-0.024693
2010-07-02,18:30:00,30.229200,-85.943200,0.065267,139.172498,0.042671,-0.049387
2010-07-02,19:00:00,30.228400,-85.942500,0.061912,142.910023,0.037337,-0.049387
2010-07-02,19:30:00,30.227200,-85.941200,0.101470,136.892372,0.069341,-0.074080
2010-07-02,20:00:00,30.225200,-85.939800,0.144293,148.833139,0.074677,-0.123467
2010-07-02,20:30:00,30.223300,-85.937800,0.158553,137.712265,0.106683,-0.117293
2010-07-02,21:00:00,30.221700,-85.935700,0.149347,131.404411,0.112019,-0.098773
2010-07-02,21:30:00,30.220500,-85.933800,0.125539,126.163758,0.101352,-0.074080
2010-07-02,22:00:00,30.219500,-85.931800,0.123261,120.055275,0.106687,-0.061733
2010-07-02,22:30:00,30.219100,-85.929900,0.104319,103.692498,0.101354,-0.024693
2010-07-02,23:00:00,30.218800,-85.927600,0.124082,98.583837,0.122692,-0.018520
2010-07-02,23:30:00,30.218600,-85.925300,0.123312,95.746400,0.122692,-0.012347
2010-07-03,00:00:00,30.218000,-85.924400,0.060638,127.650296,0.048010,-0.037040
2010-07-03,00:30:00,30.217200,-85.924300,0.049674,173.835096,0.005335,-0.049387
2010-07-03,01:00:00,30.216500,-85.924100,0.044511,166.131404,0.010669,-0.043213
2010-07-03,01:30:00,30.216300,-85.924000,0.013450,156.632498,0.005335,-0.012347
2010-07-03,02:00:00,30.216300,-85.924000,0.000000,0.000000,0.000000,0.000000
2010-07-03,02:30:00,30.216700,-85.923900,0.025263,12.190411,0.005335,0.024693
2010-07-03,03:00:00,30.216800,-85.923600,0.017153,68.906106,0.016004,0.006173
2010-07-03,03:30:00,30.217300,-85.922900,0.048447,50.422867,0.037342,0.030867
2010-07-03,04:00:00,30.218100,-85.921800,0.076696,49.914875,0.058679,0.049387
2010-07-03,04:30:00,30.219000,-85.921000,0.070058,37.527847,0.042676,0.055560
2010-07-03,05:00:00,30.220000,-85.920600,0.065317,19.067270,0.021338,0.061733
2010-07-03,05:30:00,30.220500,-85.919900,0.048447,50.421952,0.037341,0.030867
2010-07-03,06:00:00,30.220900,-85.919300,0.040425,52.349028,0.032006,0.024693
2010-07-03,06:30:00,30.221200,-85.918600,0.041681,63.619503,0.037340,0.018520
2010-07-03,07:00:00,30.220800,-85.917700,0.053987,117.219001,0.048009,-0.024693
2010-07-03,07:30:00,30.220700,-85.916800,0.048404,97.327287,0.048009,-0.006173
2010-07-03,08:00:00,30.220200,-85.915900,0.057076,122.738312,0.048009,-0.030867
2010-07-03,08:30:00,30.219500,-85.915200,0.057111,139.169688,0.037341,-0.043213
2010-07-03,09:00:00,30.218600,-85.914700,0.061630,154.356213,0.026672,-0.055560
2010-07-03,09:30:00,30.217500,-85.914000,0.077496,151.193949,0.037341,-0.067907
2010-07-03,10:00:00,30.216700,-85.913500,0.056129,151.627498,0.026673,-0.049387
2010-07-03,10:30:00,30.216000,-85.913200,0.046082,159.678295,0.016004,-0.043213
2010-07-03,11:00:00,30.214900,-85.913200,0.067907,180.000000,0.000000,-0.067907
2010-07-03,11:30:00,30.214000,-85.913300,0.055816,-174.515477,-0.005335,-0.055560
2010-07-03,12:00:00,30.213000,-85.913300,0.061733,180.000000,0.000000,-0.061733
2010-07-03,12:30:00,30.212300,-85.913000,0.046082,159.677593,0.016004,-0.043213
2010-07-03,13:00:00,30.211600,-85.912900,0.043541,172.962282,0.005335,-0.043213
2010-07-03,13:30:00,30.210600,-85.913500,0.069538,-152.592972,-0.032009,-0.061733
2010-07-03,14:00:00,30.209300,-85.914100,0.086401,-158.255131,-0.032010,-0.080253
2010-07-03,14:30:00,30.208200,-85.914900,0.080205,-147.850326,-0.042680,-0.067907
2010-07-03,15:00:00,30.206900,-85.916200,0.106070,-139.166145,-0.069356,-0.080253
2010-07-03,15:30:00,30.205500,-85.918000,0.129197,-131.986460,-0.096032,-0.086427
2010-07-03,16:00:00,30.204300,-85.920600,0.157257,-118.104213,-0.138715,-0.074080
2010-07-03,16:30:00,30.203100,-85.923500,0.171543,-115.584770,-0.154722,-0.074080
2010-07-03,17:00:00,30.201800,-85.926400,0.174299,-117.415126,-0.154724,-0.080253
2010-07-03,17:30:00,30.200200,-85.930200,0.225526,-115.974391,-0.202745,-0.098773
2010-07-03,18:00:00,30.198400,-85.934600,0.259732,-115.329642,-0.234762,-0.111120
2010-07-03,18:30:00,30.196800,-85.939400,0.274495,-111.090151,-0.256108,-0.098773
2010-07-03,19:00:00,30.195500,-85.945100,0.314543,-104.782028,-0.304133,-0.080253
2010-07-03,19:30:00,30.194400,-85.951100,0.327267,-101.975683,-0.320144,-0.067907
2010-07-03,20:00:00,30.193600,-85.957400,0.339763,-98.357914,-0.336154,-0.049387
2010-07-03,20:30:00,30.192900,-85.963900,0.349510,-97.102207,-0.346828,-0.043213
2010-07-03,21:00:00,30.192400,-85.970600,0.358832,-94.934667,-0.357502,-0.030867
2010-07-03,21:30:00,30.191900,-85.977700,0.380103,-94.657894,-0.378848,-0.030867
2010-07-03,22:00:00,30.191400,-85.985200,0.401382,-94.410458,-0.400193,-0.030867
2010-07-03,22:30:00,30.191200,-85.993000,0.416385,-91.699184,-0.416202,-0.012347
2010-07-03,23:00:00,30.191300,-86.001400,0.448261,-89.210912,-0.448218,0.006173
2010-07-03,23:30:00,30.191800,-86.010000,0.459926,-86.151856,-0.458889,0.030867
2010-07-04,00:00:00,30.192600,-86.018900,0.477454,-84.062850,-0.474893,0.049387
2010-07-04,00:30:00,30.194000,-86.028100,0.498445,-80.014879,-0.490895,0.086427
2010-07-04,01:00:00,30.195600,-86.037700,0.521667,-79.085633,-0.512231,0.098773
2010-07-04,01:30:00,30.197800,-86.047100,0.519613,-74.848385,-0.501550,0.135813
2010-07-04,02:00:00,30.200000,-86.057100,0.550566,-75.718884,-0.533552,0.135813
2010-07-04,02:30:00,30.202000,-86.067100,0.547640,-76.970518,-0.533540,0.123467
2010-07-04,03:00:00,30.204400,-86.076900,0.543444,-74.179084,-0.522858,0.148160
2010-07-04,03:30:00,30.206800,-86.086800,0.548567,-74.330642,-0.528180,0.148160
2010-07-04,04:00:00,30.208900,-86.096800,0.549028,-76.341979,-0.533503,0.129640
2010-07-04,04:30:00,30.210600,-86.106900,0.548953,-78.978570,-0.538828,0.104947
2010-07-04,05:00:00,30.212300,-86.117300,0.564661,-79.288854,-0.554823,0.104947
2010-07-04,05:30:00,30.213000,-86.128400,0.593734,-85.826192,-0.592160,0.043213
2010-07-04,06:00:00,30.212700,-86.140500,0.645772,-91.643404,-0.645506,-0.018520
2010-07-04,06:30:00,30.212200,-86.152600,0.646246,-92.737661,-0.645509,-0.030867
2010-07-04,07:00:00,30.211900,-86.164900,0.656442,-91.616683,-0.656181,-0.018520
2010-07-04,07:30:00,30.211900,-86.177700,0.682856,-90.000000,-0.682856,0.000000
2010-07-04,08:00:00,30.212400,-86.191100,0.715529,-87.527593,-0.714863,0.030867
2010-07-04,08:30:00,30.214000,-86.203400,0.663566,-81.439573,-0.656173,0.098773
2010-07-04,09:00:00,30.216500,-86.215900,0.684455,-76.968696,-0.666829,0.154333
2010-07-04,09:30:00,30.218400,-86.228600,0.687561,-80.177687,-0.677483,0.117293
2010-07-04,10:00:00,30.220000,-86.241100,0.674078,-81.574052,-0.666802,0.098773
2010-07-04,10:30:00,30.221600,-86.252700,0.626616,-80.930653,-0.618782,0.098773
2010-07-04,11:00:00,30.223800,-86.263600,0.597082,-76.852316,-0.581431,0.135813
2010-07-04,11:30:00,30.225400,-86.274400,0.584492,-80.270889,-0.576085,0.098773
2010-07-04,12:00:00,30.228100,-86.284000,0.538509,-71.969630,-0.512065,0.166680
2010-07-04,12:30:00,30.230700,-86.293800,0.546806,-72.930300,-0.522719,0.160507
2010-07-04,13:00:00,30.233700,-86.302000,0.474960,-67.049982,-0.437364,0.185200
2010-07-04,13:30:00,30.237300,-86.309600,0.462275,-61.265402,-0.405348,0.222240
2010-07-04,14:00:00,30.240900,-86.317100,0.457592,-60.943463,-0.400000,0.222240
2010-07-04,14:30:00,30.245100,-86.325900,0.536174,-61.080894,-0.469315,0.259280
2010-07-04,15:00:00,30.249100,-86.333900,0.492941,-59.937878,-0.426632,0.246933
2010-07-04,15:30:00,30.252900,-86.340800,0.436374,-57.480834,-0.367956,0.234587
2010-07-04,16:00:00,30.257300,-86.348600,0.496770,-56.853266,-0.415932,0.271627
2010-07-04,16:30:00,30.261400,-86.355700,0.455404,-56.235176,-0.378589,0.253107
2010-07-04,17:00:00,30.265000,-86.362100,0.407237,-56.925686,-0.341250,0.222240
2010-07-04,17:30:00,30.268700,-86.368900,0.428516,-57.789327,-0.362564,0.228413
2010-07-04,18:00:00,30.272800,-86.377400,0.519078,-60.816503,-0.453188,0.253107
2010-07-04,18:30:00,30.276500,-86.387400,0.580010,-66.808264,-0.533141,0.228413
2010-07-04,19:00:00,30.279000,-86.399500,0.663285,-76.545073,-0.645080,0.154333
2010-07-04,19:30:00,30.280800,-86.412700,0.712427,-81.026721,-0.703708,0.111120
2010-07-04,20:00:00,30.283700,-86.423700,0.613128,-73.022934,-0.586409,0.179027
2010-07-04,20:30:00,30.287000,-86.434800,0.625808,-71.002257,-0.591722,0.203720
2010-07-04,21:00:00,30.289300,-86.444600,0.541358,-74.794677,-0.522406,0.141987
2010-07-04,21:30:00,30.290900,-86.453700,0.495036,-78.490657,-0.485082,0.098773
2010-07-04,22:00:00,30.291900,-86.463500,0.526024,-83.260323,-0.522389,0.061733
2010-07-04,22:30:00,30.292800,-86.472700,0.493538,-83.536233,-0.490401,0.055560
2010-07-04,23:00:00,30.293700,-86.481500,0.472354,-83.245020,-0.469075,0.055560
2010-07-04,23:30:00,30.294700,-86.488900,0.399247,-81.104987,-0.394445,0.061733
2010-07-05,00:00:00,30.295500,-86.494400,0.297297,-80.437755,-0.293166,0.049387
2010-07-05,00:30:00,30.293500,-86.500300,0.337857,-111.434681,-0.314489,-0.123467
2010-07-05,01:30:00,30.292700,-86.512600,0.328749,-94.307723,-0.327820,-0.024693
2010-07-05,02:00:00,30.293100,-86.519300,0.357990,-86.044732,-0.357138,0.024693
2010-07-05,02:30:00,30.294400,-86.524500,0.288563,-73.852369,-0.277179,0.080253
2010-07-05,03:00:00,30.295300,-86.529700,0.282690,-78.665266,-0.277176,0.055560
2010-07-05,03:30:00,30.295600,-86.535700,0.320352,-86.685806,-0.319817,0.018520
