Date,Time,Lat,Lon,Speed,Dir,U(m/s),V(m/s)
2010-06-11,11:30:00,27.308500,-82.789400,0.125401,-10.076869,-0.021941,0.123467
2010-06-11,11:45:00,27.309800,-82.789500,0.160881,-3.910059,-0.010971,0.160507
2010-06-11,12:00:00,27.311200,-82.789600,0.173201,-3.631501,-0.010970,0.172853
2010-06-11,12:15:00,27.312400,-82.789700,0.148566,-4.234656,-0.010970,0.148160
2010-06-11,12:30:00,27.313600,-82.789800,0.148566,-4.234611,-0.010970,0.148160
2010-06-11,12:45:00,27.314900,-82.789800,0.160507,0.000000,0.000000,0.160507
2010-06-11,13:00:00,27.316100,-82.789900,0.148566,-4.234515,-0.010970,0.148160
2010-06-11,13:15:00,27.317300,-82.790100,0.149776,-8.423181,-0.021940,0.148160
2010-06-11,13:30:00,27.318600,-82.790200,0.160881,-3.909750,-0.010970,0.160507
2010-06-11,14:00:00,27.320700,-82.790200,0.129640,0.000000,0.000000,0.129640
2010-06-11,14:30:00,27.322700,-82.790300,0.123588,-2.543531,-0.005485,0.123467
2010-06-11,15:00:00,27.324500,-82.790500,0.111660,-5.637645,-0.010969,0.111120
2010-06-11,15:30:00,27.326200,-82.790600,0.105090,-2.991537,-0.005484,0.104947
2010-06-11,16:00:00,27.327800,-82.790900,0.100134,-9.457222,-0.016453,0.098773
2010-06-11,16:30:00,27.329200,-82.791400,0.090673,-17.603284,-0.027422,0.086427
2010-06-11,17:00:00,27.330400,-82.792100,0.083436,-27.394132,-0.038390,0.074080
2010-06-11,17:30:00,27.331300,-82.792700,0.064573,-30.636001,-0.032905,0.055560
2010-06-11,18:00:00,27.332200,-82.793200,0.061958,-26.267950,-0.027421,0.055560
2010-06-11,18:30:00,27.332900,-82.793400,0.044584,-14.241846,-0.010968,0.043213
2010-06-11,19:00:00,27.333500,-82.793000,0.043048,30.635469,0.021936,0.037040
2010-06-11,19:30:00,27.333700,-82.792500,0.030072,65.759204,0.027420,0.012347
2010-06-11,20:00:00,27.333600,-82.791600,0.049741,97.129312,0.049357,-0.006173
2010-06-11,20:30:00,27.333100,-82.790700,0.058214,122.020998,0.049357,-0.030867
2010-06-11,21:00:00,27.332700,-82.789800,0.055189,116.578856,0.049357,-0.024693
2010-06-11,21:30:00,27.332600,-82.788800,0.055188,96.422607,0.054841,-0.006173
2010-06-11,22:00:00,27.332500,-82.787800,0.055188,96.422601,0.054841,-0.006173
2010-06-11,22:30:00,27.332500,-82.786700,0.060325,90.000000,0.060325,0.000000
2010-06-11,23:00:00,27.332600,-82.785800,0.049742,82.870758,0.049357,0.006173
2010-06-11,23:30:00,27.332600,-82.784500,0.071294,90.000000,0.071294,0.000000
2010-06-12,00:00:00,27.332700,-82.783400,0.060640,84.157027,0.060325,0.006173
2010-06-12,00:30:00,27.332800,-82.782200,0.066098,84.640974,0.065809,0.006173
2010-06-12,01:00:00,27.332800,-82.781200,0.054841,90.000000,0.054841,0.000000
2010-06-12,01:30:00,27.332700,-82.780000,0.066098,95.359026,0.065809,-0.006173
2010-06-12,02:00:00,27.332600,-82.778700,0.071560,94.948920,0.071294,-0.006173
2010-06-12,02:30:00,27.332100,-82.777700,0.062931,119.372379,0.054841,-0.030867
