Date,Time,Lat,Lon,Speed,Dir,U(m/s),V(m/s)
2010-06-19,15:15:00,27.282000,-86.752800,0.139924,151.931036,0.065839,-0.123467
2010-06-19,15:30:00,27.280500,-86.752000,0.204952,154.638617,0.087787,-0.185200
2010-06-19,15:45:00,27.279100,-86.751300,0.189153,156.040143,0.076814,-0.172853
2010-06-19,16:00:00,27.277300,-86.751000,0.224665,171.573939,0.032921,-0.222240
2010-06-19,16:15:00,27.275500,-86.750500,0.228913,166.131556,0.054869,-0.222240
2010-06-19,16:30:00,27.273800,-86.750200,0.212460,171.085752,0.032922,-0.209893
2010-06-19,16:45:00,27.272000,-86.750000,0.223321,174.359796,0.021948,-0.222240
2010-06-19,17:00:00,27.269900,-86.749800,0.260207,175.161314,0.021949,-0.259280
2010-06-19,17:30:00,27.264500,-86.749100,0.335566,173.427073,0.038411,-0.333360
2010-06-19,18:00:00,27.258700,-86.748600,0.359103,175.617908,0.027438,-0.358053
2010-06-19,18:30:00,27.253200,-86.747900,0.341700,173.544915,0.038415,-0.339533
2010-06-19,19:00:00,27.247800,-86.747100,0.336239,172.497006,0.043905,-0.333360
2010-06-19,19:30:00,27.241900,-86.746500,0.365712,174.833780,0.032931,-0.364227
2010-06-19,20:00:00,27.236100,-86.746500,0.358053,180.000000,0.000000,-0.358053
2010-06-19,20:30:00,27.230700,-86.747400,0.337001,-171.570593,-0.049401,-0.333360
2010-06-19,21:00:00,27.224900,-86.749000,0.368668,-166.217754,-0.087829,-0.358053
2010-06-19,21:30:00,27.219300,-86.750400,0.354146,-167.466400,-0.076854,-0.345707
2010-06-19,22:00:00,27.213800,-86.751900,0.349377,-166.367169,-0.082348,-0.339533
2010-06-19,22:30:00,27.208500,-86.753400,0.337391,-165.872312,-0.082352,-0.327187
2010-06-19,23:00:00,27.203100,-86.754500,0.338787,-169.731219,-0.060394,-0.333360
2010-06-19,23:30:00,27.198100,-86.756200,0.322471,-163.174687,-0.093341,-0.308667
2010-06-20,00:00:00,27.193200,-86.758400,0.325722,-158.230931,-0.120799,-0.302493
2010-06-20,00:30:00,27.187600,-86.761100,0.376157,-156.787313,-0.148261,-0.345707
2010-06-20,01:15:00,27.178300,-86.767400,0.446868,-148.926834,-0.230643,-0.382747
2010-06-20,01:30:00,27.176500,-86.768300,0.243233,-156.020583,-0.098852,-0.222240
2010-06-20,01:45:00,27.173500,-86.770000,0.414804,-153.246615,-0.186724,-0.370400
2010-06-20,02:00:00,27.170500,-86.772100,0.436352,-148.087507,-0.230666,-0.370400
2010-06-20,02:15:00,27.167700,-86.774400,0.428183,-143.840874,-0.252641,-0.345707
2010-06-20,02:30:00,27.165200,-86.776200,0.366565,-147.357497,-0.197723,-0.308667
2010-06-20,03:30:00,27.157200,-86.782100,0.295347,-146.728207,-0.162031,-0.246933
2010-06-20,03:45:00,27.155700,-86.783700,0.255331,-136.496486,-0.175770,-0.185200
2010-06-20,04:00:00,27.154300,-86.785300,0.246524,-134.520318,-0.175772,-0.172853
2010-06-20,04:15:00,27.153000,-86.786700,0.222301,-136.221934,-0.153802,-0.160507
2010-06-20,04:30:00,27.151600,-86.787700,0.204811,-147.561225,-0.109860,-0.172853
2010-06-20,04:45:00,27.150800,-86.788800,0.156078,-129.260472,-0.120847,-0.098773
2010-06-20,05:00:00,27.149600,-86.789600,0.172267,-149.323205,-0.087890,-0.148160
2010-06-20,05:30:00,27.148000,-86.791200,0.132216,-138.336529,-0.087891,-0.098773
2010-06-20,06:00:00,27.146000,-86.792600,0.145460,-148.081751,-0.076906,-0.123467
2010-06-20,06:30:00,27.143000,-86.794200,0.204999,-154.611390,-0.087894,-0.185200
2010-06-20,07:00:00,27.140200,-86.795600,0.189191,-156.013762,-0.076910,-0.172853
2010-06-20,07:30:00,27.137400,-86.796800,0.184998,-159.123775,-0.065924,-0.172853
2010-06-20,08:00:00,27.134900,-86.797700,0.162060,-162.235940,-0.049444,-0.154333
2010-06-20,08:30:00,27.132700,-86.798600,0.144534,-159.995056,-0.049445,-0.135813
2010-06-20,09:00:00,27.130800,-86.798600,0.117293,180.000000,0.000000,-0.117293
2010-06-20,09:30:00,27.129100,-86.798600,0.104947,180.000000,0.000000,-0.104947
2010-06-20,10:00:00,27.126900,-86.798200,0.137580,170.808279,0.021977,-0.135813
2010-06-20,10:30:00,27.124600,-86.798100,0.142093,177.783988,0.005494,-0.141987
2010-06-20,11:00:00,27.121500,-86.797100,0.199105,163.980895,0.054944,-0.191373
2010-06-20,11:30:00,27.118200,-86.795200,0.228912,152.866863,0.104398,-0.203720
2010-06-20,12:00:00,27.113700,-86.792200,0.323027,149.315503,0.164844,-0.277800
2010-06-20,12:30:00,27.110100,-86.789800,0.258424,149.314593,0.131880,-0.222240
2010-06-20,13:00:00,27.106200,-86.787200,0.279962,149.313750,0.142875,-0.240760
2010-06-20,13:30:00,27.101200,-86.784000,0.355245,150.329084,0.175853,-0.308667
2010-06-20,14:00:00,27.096200,-86.781100,0.347383,152.691362,0.159374,-0.308667
2010-06-20,14:30:00,27.091200,-86.778300,0.344900,153.501578,0.153885,-0.308667
2010-06-20,15:00:00,27.085800,-86.775600,0.364898,156.003662,0.148396,-0.333360
2010-06-20,15:30:00,27.079900,-86.773600,0.380454,163.205489,0.109928,-0.364227
2010-06-20,16:00:00,27.074000,-86.771500,0.382080,162.415518,0.115431,-0.364227
2010-06-20,16:30:00,27.067800,-86.770100,0.390407,168.631241,0.076958,-0.382747
2010-06-20,17:00:00,27.061000,-86.768200,0.432586,166.027678,0.104449,-0.419787
2010-06-20,17:30:00,27.053900,-86.766800,0.445013,170.040314,0.076967,-0.438307
2010-06-20,18:00:00,27.047000,-86.766000,0.428225,174.104605,0.043984,-0.425960
2010-06-20,18:30:00,27.040200,-86.766200,0.419931,-178.499428,-0.010997,-0.419787
2010-06-20,19:00:00,27.033000,-86.768400,0.460648,-164.774960,-0.120971,-0.444480
2010-06-20,19:30:00,27.026400,-86.772300,0.460436,-152.239264,-0.214462,-0.407440
