Date,Time,Lat,Lon,Speed,Dir,U(m/s),V(m/s)
2010-05-23,15:30:00,26.816500,-84.285000,0.380235,-125.766315,-0.308526,-0.222240
2010-05-23,15:45:00,26.814800,-84.287600,0.355152,-126.227676,-0.286492,-0.209893
2010-05-23,16:00:00,26.812900,-84.289700,0.329511,-135.391642,-0.231401,-0.234587
2010-05-23,16:15:00,26.811200,-84.291600,0.296462,-135.071999,-0.209366,-0.209893
2010-05-23,16:30:00,26.809500,-84.293500,0.296464,-135.071569,-0.209370,-0.209893
2010-05-23,16:45:00,26.808000,-84.295500,0.287875,-130.041013,-0.220392,-0.185200
2010-05-23,17:00:00,26.806500,-84.297200,0.263427,-134.671513,-0.187336,-0.185200
2010-05-23,17:15:00,26.805000,-84.299000,0.271376,-133.035201,-0.198358,-0.185200
2010-05-23,17:30:00,26.803800,-84.300700,0.238847,-128.339035,-0.187341,-0.148160
2010-05-23,18:00:00,26.801100,-84.303300,0.219787,-139.320660,-0.143263,-0.166680
2010-05-23,18:30:00,26.797700,-84.305100,0.232148,-154.707021,-0.099185,-0.209893
2010-05-23,19:00:00,26.794000,-84.306300,0.237792,-163.854382,-0.066125,-0.228413
2010-05-23,19:30:00,26.790100,-84.306900,0.243020,-172.180454,-0.033064,-0.240760
2010-05-23,20:00:00,26.786200,-84.307100,0.241012,-177.378920,-0.011022,-0.240760
2010-05-23,20:30:00,26.781400,-84.306500,0.298159,173.632754,0.033066,-0.296320
2010-05-23,21:00:00,26.776200,-84.306100,0.321769,176.071479,0.022045,-0.321013
2010-05-23,21:30:00,26.769900,-84.304800,0.395465,169.561550,0.071650,-0.388920
2010-05-23,22:00:00,26.762700,-84.303500,0.450219,170.842184,0.071654,-0.444480
2010-05-23,22:30:00,26.754700,-84.301400,0.507251,166.808627,0.115757,-0.493867
2010-05-23,23:00:00,26.745800,-84.298800,0.567814,165.379120,0.143329,-0.549427
2010-05-23,23:30:00,26.736700,-84.295700,0.587195,163.078926,0.170906,-0.561773
2010-05-24,00:00:00,26.727200,-84.293000,0.605065,165.757177,0.148865,-0.586467
2010-05-24,00:30:00,26.716500,-84.290100,0.679626,166.391514,0.159907,-0.660547
2010-05-24,01:00:00,26.705000,-84.287600,0.723196,169.010350,0.137864,-0.709933
2010-05-24,01:30:00,26.692600,-84.285600,0.773399,171.800478,0.110303,-0.765493
2010-05-24,02:00:00,26.679300,-84.283800,0.827034,173.105138,0.099284,-0.821053
2010-05-24,02:30:00,26.665500,-84.282100,0.857066,173.718193,0.093779,-0.851920
2010-05-24,03:00:00,26.650900,-84.281200,0.902673,176.846704,0.049654,-0.901307
2010-05-24,03:30:00,26.635800,-84.280700,0.932582,178.304739,0.027589,-0.932173
2010-05-24,04:00:00,26.619500,-84.280800,1.006268,-179.685777,-0.005519,-1.006253
2010-05-24,04:30:00,26.602800,-84.281900,1.032733,-176.629707,-0.060713,-1.030947
2010-05-24,05:00:00,26.585800,-84.283900,1.055258,-173.994581,-0.110404,-1.049467
2010-05-24,05:30:00,26.568400,-84.287100,1.088592,-170.659897,-0.176673,-1.074160
2010-05-24,06:00:00,26.551300,-84.292300,1.093994,-164.783572,-0.287136,-1.055640
2010-05-24,06:30:00,26.534300,-84.298100,1.097261,-163.026933,-0.320315,-1.049467
2010-05-24,07:00:00,26.517200,-84.304900,1.120468,-160.414413,-0.375597,-1.055640
2010-05-24,07:30:00,26.499900,-84.312500,1.147549,-158.539163,-0.419848,-1.067987
