Date,Time,Lat,Lon,Speed,Dir,U(m/s),V(m/s)
2010-05-29,19:15:00,26.813500,-84.521400,0.416803,122.222064,0.352610,-0.222240
2010-05-29,19:30:00,26.811500,-84.517800,0.467270,121.901437,0.396693,-0.246933
2010-05-29,19:45:00,26.809300,-84.514000,0.499123,122.970573,0.418739,-0.271627
2010-05-29,20:00:00,26.807300,-84.510000,0.505241,119.258039,0.440786,-0.246933
2010-05-29,20:15:00,26.805200,-84.505800,0.530510,119.257597,0.462834,-0.259280
2010-05-29,20:30:00,26.802900,-84.501400,0.561918,120.355519,0.484883,-0.283973
2010-05-29,20:45:00,26.800600,-84.496900,0.571464,119.796630,0.495913,-0.283973
2010-05-29,21:00:00,26.798100,-84.492400,0.584136,121.898456,0.495924,-0.308667
2010-05-29,21:30:00,26.793100,-84.483100,0.598249,121.060985,0.512471,-0.308667
2010-05-29,22:00:00,26.787500,-84.472800,0.664594,121.344134,0.567602,-0.345707
2010-05-29,22:30:00,26.781300,-84.461600,0.726270,121.803184,0.617231,-0.382747
2010-05-29,23:00:00,26.774500,-84.449700,0.778687,122.622083,0.655845,-0.419787
2010-05-29,23:30:00,26.767200,-84.437200,0.823255,123.189133,0.688956,-0.450653
2010-05-30,00:00:00,26.759200,-84.424500,0.856703,125.202874,0.700026,-0.493867
2010-05-30,00:30:00,26.750200,-84.412300,0.872336,129.561848,0.672516,-0.555600
2010-05-30,01:00:00,26.740700,-84.400500,0.875853,132.035793,0.650520,-0.586467
2010-05-30,01:30:00,26.731100,-84.389700,0.840102,134.864933,0.595441,-0.592640
2010-05-30,02:00:00,26.721100,-84.379300,0.842574,137.111196,0.573437,-0.617333
2010-05-30,02:30:00,26.710500,-84.369400,0.852191,140.163129,0.545917,-0.654373
2010-05-30,03:00:00,26.699500,-84.359900,0.857679,142.349305,0.523910,-0.679067
2010-05-30,03:30:00,26.688100,-84.350800,0.864396,144.504727,0.501900,-0.703760
2010-05-30,04:00:00,26.676500,-84.341300,0.887355,143.805051,0.524014,-0.716107
2010-05-30,04:30:00,26.664400,-84.332200,0.899986,146.096983,0.502002,-0.746973
2010-05-30,05:00:00,26.651900,-84.323500,0.908767,148.117779,0.479988,-0.771667
2010-05-30,05:30:00,26.639000,-84.315000,0.924206,149.504587,0.469006,-0.796360
2010-05-30,06:00:00,26.626000,-84.307800,0.895502,153.660764,0.397321,-0.802533
2010-05-30,06:30:00,26.613100,-84.301800,0.862463,157.421745,0.331138,-0.796360
2010-05-30,07:00:00,26.600200,-84.296000,0.858299,158.099899,0.320136,-0.796360
2010-05-30,07:30:00,26.587700,-84.291700,0.807350,162.901824,0.237369,-0.771667
2010-05-30,08:00:00,26.575400,-84.288100,0.784900,165.332127,0.198749,-0.759320
2010-05-30,08:30:00,26.563100,-84.284800,0.780875,166.506462,0.182206,-0.759320
2010-05-30,09:00:00,26.551100,-84.281900,0.757911,167.802158,0.160137,-0.740800
2010-05-30,09:30:00,26.539600,-84.279700,0.720255,170.288639,0.121496,-0.709933
2010-05-30,10:00:00,26.528200,-84.277100,0.718261,168.467252,0.143601,-0.703760
2010-05-30,10:30:00,26.517300,-84.274700,0.685828,168.854846,0.132567,-0.672893
2010-05-30,11:00:00,26.506700,-84.272200,0.668788,168.082757,0.138104,-0.654373
2010-05-30,11:30:00,26.496600,-84.270300,0.632281,170.443775,0.104968,-0.623507
2010-05-30,12:00:00,26.486800,-84.268200,0.616012,169.143328,0.116028,-0.604987
2010-05-30,12:30:00,26.477200,-84.265900,0.606114,167.896521,0.127089,-0.592640
2010-05-30,13:00:00,26.467800,-84.263500,0.595256,167.126245,0.132625,-0.580293
2010-05-30,13:30:00,26.458500,-84.261000,0.590510,166.469012,0.138162,-0.574120
2010-05-30,14:00:00,26.449200,-84.258200,0.594611,164.914420,0.154754,-0.574120
2010-05-30,14:30:00,26.439400,-84.255400,0.624469,165.650378,0.154767,-0.604987
2010-05-30,15:00:00,26.429800,-84.252600,0.612519,165.362962,0.154780,-0.592640
2010-05-30,15:30:00,26.420100,-84.249600,0.621356,164.519166,0.165850,-0.598813
2010-05-30,16:00:00,26.410400,-84.246600,0.621360,164.517926,0.165864,-0.598813
2010-05-30,16:30:00,26.400800,-84.243900,0.611154,165.860983,0.149290,-0.592640
2010-05-30,17:00:00,26.391400,-84.241700,0.592908,168.159882,0.121654,-0.580293
2010-05-30,17:30:00,26.382100,-84.239900,0.582686,170.163648,0.099543,-0.574120
2010-05-30,18:00:00,26.372600,-84.238300,0.593105,171.419577,0.088490,-0.586467
2010-05-30,18:30:00,26.363300,-84.236300,0.584680,169.093923,0.110621,-0.574120
2010-05-30,19:00:00,26.353900,-84.233800,0.596543,166.596042,0.138288,-0.580293
2010-05-30,19:30:00,26.344600,-84.231300,0.590542,166.456141,0.138299,-0.574120
2010-05-30,20:00:00,26.335300,-84.228900,0.589274,166.978060,0.132778,-0.574120
2010-05-30,20:30:00,26.325700,-84.226900,0.602882,169.423588,0.110657,-0.592640
2010-05-30,21:00:00,26.316200,-84.224800,0.597867,168.792859,0.116199,-0.586467
2010-05-30,21:30:00,26.306300,-84.223000,0.619224,170.743226,0.099608,-0.611160
2010-05-30,22:00:00,26.296200,-84.221500,0.629009,172.416234,0.083014,-0.623507
2010-05-30,22:30:00,26.285800,-84.220200,0.646046,173.605572,0.071952,-0.642027
2010-05-30,23:00:00,26.275100,-84.219100,0.663347,174.733490,0.060888,-0.660547
2010-05-30,23:30:00,26.264300,-84.218700,0.667088,178.097799,0.022143,-0.666720
2010-05-31,00:00:00,26.253500,-84.218200,0.667294,177.622519,0.027681,-0.666720
2010-05-31,00:30:00,26.242700,-84.217900,0.666927,178.572855,0.016610,-0.666720
2010-05-31,01:00:00,26.231400,-84.217800,0.697609,179.545206,0.005537,-0.697587
2010-05-31,01:30:00,26.219400,-84.217800,0.740800,180.000000,0.000000,-0.740800
2010-05-31,02:00:00,26.207200,-84.218500,0.754144,-177.053234,-0.038769,-0.753147
2010-05-31,02:30:00,26.195000,-84.219800,0.756581,-174.538631,-0.072007,-0.753147
2010-05-31,03:00:00,26.183000,-84.221200,0.744849,-174.023474,-0.077554,-0.740800
2010-05-31,03:30:00,26.171000,-84.223200,0.749041,-171.493186,-0.110803,-0.740800
2010-05-31,04:00:00,26.159400,-84.226000,0.732719,-167.776102,-0.155140,-0.716107
2010-05-31,04:30:00,26.147700,-84.229100,0.742426,-166.621891,-0.171780,-0.722280
2010-05-31,05:00:00,26.136400,-84.232100,0.717125,-166.594849,-0.166255,-0.697587
2010-05-31,05:30:00,26.125400,-84.235700,0.707772,-163.626039,-0.199525,-0.679067
2010-05-31,06:00:00,26.114600,-84.239500,0.699200,-162.467704,-0.210629,-0.666720
2010-05-31,06:30:00,26.104000,-84.243500,0.690920,-161.280979,-0.221735,-0.654373
2010-05-31,07:00:00,26.093300,-84.247900,0.704148,-159.731486,-0.243931,-0.660547
2010-05-31,07:30:00,26.082900,-84.253000,0.701537,-156.230170,-0.282764,-0.642027
2010-05-31,08:00:00,26.072600,-84.257800,0.689309,-157.286893,-0.266154,-0.635853
2010-05-31,08:30:00,26.062400,-84.262600,0.683628,-157.085316,-0.266177,-0.629680
2010-05-31,09:00:00,26.052000,-84.267300,0.692921,-157.903448,-0.260655,-0.642027
2010-05-31,09:30:00,26.041700,-84.271600,0.679108,-159.440191,-0.238493,-0.635853
2010-05-31,10:00:00,26.031500,-84.275800,0.671394,-159.696721,-0.232967,-0.629680
2010-05-31,10:30:00,26.021600,-84.279600,0.646492,-160.969987,-0.210797,-0.611160
2010-05-31,11:00:00,26.010900,-84.283100,0.688495,-163.618912,-0.194173,-0.660547
2010-05-31,11:30:00,25.999800,-84.287100,0.720283,-162.054158,-0.221932,-0.685240
2010-05-31,12:00:00,25.988200,-84.291400,0.754810,-161.572408,-0.238600,-0.716107
2010-05-31,12:30:00,25.976200,-84.295700,0.778284,-162.145386,-0.238624,-0.740800
2010-05-31,13:00:00,25.963100,-84.300100,0.844772,-163.197628,-0.244199,-0.808707
2010-05-31,13:30:00,25.950100,-84.305300,0.852859,-160.218861,-0.288631,-0.802533
2010-05-31,14:00:00,25.937100,-84.311400,0.871049,-157.122974,-0.338624,-0.802533
2010-05-31,14:30:00,25.924500,-84.317700,0.852860,-155.788389,-0.349765,-0.777840
2010-05-31,15:00:00,25.912400,-84.324500,0.836973,-153.185341,-0.377563,-0.746973
2010-05-31,15:30:00,25.900400,-84.331000,0.824054,-154.023080,-0.360943,-0.740800
2010-05-31,16:00:00,25.887800,-84.337600,0.859873,-154.769226,-0.366534,-0.777840
2010-05-31,16:30:00,25.875400,-84.344000,0.844000,-155.091717,-0.355465,-0.765493
2010-05-31,17:00:00,25.862600,-84.350800,0.875824,-154.451475,-0.377722,-0.790187
2010-05-31,17:30:00,25.849400,-84.357600,0.898184,-155.128447,-0.377763,-0.814880
2010-05-31,18:00:00,25.836000,-84.365200,0.928764,-152.958213,-0.422253,-0.827227
2010-05-31,18:30:00,25.822300,-84.373700,0.968692,-150.818629,-0.472311,-0.845747
2010-05-31,19:00:00,25.808500,-84.382900,0.993560,-149.030577,-0.511267,-0.851920
2010-05-31,19:30:00,25.794100,-84.393400,1.063398,-146.716093,-0.583580,-0.888960
