Date,Time,Lat,Lon,Speed,Dir,U(m/s),V(m/s)
2010-05-28,05:00:00,26.354100,-81.905800,0.136922,-12.840380,-0.030429,0.133498
2010-05-28,05:15:00,26.352900,-81.904400,0.214341,133.727978,0.154889,-0.148160
2010-05-28,05:30:00,26.351800,-81.903000,0.206001,131.245378,0.154891,-0.135813
2010-05-28,05:45:00,26.350600,-81.901700,0.206490,135.849903,0.143828,-0.148160
2010-05-28,06:00:00,26.349400,-81.900600,0.191736,140.599479,0.121702,-0.148160
2010-05-28,06:15:00,26.348400,-81.899700,0.158617,141.113922,0.099576,-0.123467
2010-05-28,06:30:00,26.347400,-81.898800,0.158617,141.113680,0.099576,-0.123467
2010-05-28,06:45:00,26.346400,-81.898000,0.151916,144.363308,0.088513,-0.123467
2010-05-28,07:00:00,26.345400,-81.897200,0.151917,144.363074,0.088514,-0.123467
2010-05-28,07:30:00,26.343500,-81.895900,0.137586,148.485453,0.071918,-0.117293
2010-05-28,08:00:00,26.341700,-81.894700,0.129441,149.144308,0.066387,-0.111120
2010-05-28,08:30:00,26.340200,-81.893400,0.117249,142.164218,0.071921,-0.092600
2010-05-28,09:00:00,26.338800,-81.892600,0.097100,152.882865,0.044259,-0.086427
2010-05-28,09:30:00,26.337600,-81.891800,0.086295,149.143348,0.044260,-0.074080
2010-05-28,10:00:00,26.335100,-81.892700,0.162167,-162.118542,-0.049793,-0.154333
2010-05-28,10:30:00,26.332500,-81.893800,0.171657,-159.234672,-0.060860,-0.160507
2010-05-28,11:00:00,26.329800,-81.894800,0.175623,-161.636788,-0.055328,-0.166680
2010-05-28,11:30:00,26.327000,-81.895700,0.179883,-163.929064,-0.049797,-0.172853
2010-05-28,12:00:00,26.324400,-81.896100,0.162025,-172.148971,-0.022132,-0.160507
2010-05-28,12:30:00,26.321900,-81.896700,0.157864,-167.859890,-0.033199,-0.154333
2010-05-28,13:00:00,26.319500,-81.897000,0.149087,-173.607197,-0.016600,-0.148160
2010-05-28,13:30:00,26.316800,-81.896900,0.166772,178.098593,0.005533,-0.166680
2010-05-28,14:00:00,26.314200,-81.896900,0.160507,180.000000,0.000000,-0.160507
2010-05-28,14:30:00,26.311600,-81.896900,0.160507,180.000000,0.000000,-0.160507
2010-05-28,15:00:00,26.308400,-81.896700,0.197856,176.793324,0.011068,-0.197547
2010-05-28,15:30:00,26.305400,-81.896900,0.185530,-176.579946,-0.011068,-0.185200
2010-05-28,16:00:00,26.302300,-81.897500,0.194233,-170.156735,-0.033205,-0.191373
2010-05-28,16:30:00,26.299500,-81.898000,0.175054,-170.904940,-0.027671,-0.172853
2010-05-28,17:00:00,26.297300,-81.898600,0.139814,-166.260746,-0.033206,-0.135813
2010-05-28,17:15:00,26.295300,-81.899000,0.250871,-169.834712,-0.044276,-0.246933
2010-05-28,17:30:00,26.295200,-81.899000,0.012347,180.000000,0.000000,-0.012347
2010-05-28,18:00:00,26.293200,-81.886600,0.697306,100.198693,0.686289,-0.123467
2010-05-28,18:30:00,26.291300,-81.899200,0.707165,-99.547442,-0.697370,-0.117293
2010-05-28,19:00:00,26.289300,-81.898500,0.129403,162.578325,0.038743,-0.123467
2010-05-28,19:30:00,26.287300,-81.897700,0.131166,160.270605,0.044279,-0.123467
2010-05-28,20:00:00,26.285700,-81.896800,0.110624,153.236714,0.049815,-0.098773
2010-05-28,20:30:00,26.283900,-81.895500,0.132383,147.075034,0.071955,-0.111120
2010-05-28,21:00:00,26.281900,-81.894000,0.148787,146.080590,0.083027,-0.123467
2010-05-28,21:30:00,26.279700,-81.892900,0.148837,155.852475,0.060887,-0.135813
2010-05-28,22:00:00,26.277200,-81.891800,0.165910,158.469411,0.060889,-0.154333
2010-05-28,22:30:00,26.274300,-81.890800,0.187389,162.818502,0.055355,-0.179027
2010-05-28,23:00:00,26.270900,-81.889900,0.215725,166.647305,0.049821,-0.209893
2010-05-28,23:30:00,26.267200,-81.889000,0.233784,167.695231,0.049822,-0.228413
2010-05-29,00:00:00,26.263300,-81.888100,0.245861,168.308054,0.049824,-0.240760
2010-05-29,00:30:00,26.259300,-81.886900,0.255714,164.941936,0.066434,-0.246933
2010-05-29,01:00:00,26.255400,-81.887000,0.240824,-178.682700,-0.005536,-0.240760
