[-0.02810725398383274, -0.018483364604082543],[-0.028107533315025912, -0.018484308140391217],[-0.028107813127493535, -0.018485273739042317],[-0.02810809331185076, -0.01848626208822581],[-0.028108373750725918, -0.01848727390369534],[-0.02810865431822665, -0.018488309930135685],[-0.028108934879367733, -0.018489370942611508],[-0.028109215289458055, -0.018490457748102616],[-0.028109495393442343, -0.01849157118713271],[-0.028109775025195346, -0.018492712135497334],[-0.028110054006763828, -0.018493881506098802],[-0.028110332147552066, -0.018495080250895312],[-0.0281106092434468, -0.0184963093629729],[-0.028110885075876155, -0.018497569878749044],[-0.028111159410796754, -0.018498862880317837],[-0.028111431997604, -0.018500189497947014],[-0.028111702567957697, -0.018501550912739067],[-0.028111970834516817, -0.018502948359468047],[-0.028112236489574876, -0.018504383129606432],[-0.02811249920358744, -0.018505856574556365],[-0.028112758623582652, -0.018507370109101553],[-0.028113014371443687, -0.01850892521509786],[-0.028113266042051888, -0.018510523445420916],[-0.028113513201278684, -0.018512166428192537],[-0.02811375538381079, -0.01851385587130857],[-0.028113992090795487, -0.018515593567293168],[-0.028114222787287462, -0.018517381398507247],[-0.02811444689947879, -0.018519221342740966],[-0.028114663811692538, -0.018521115479223867],[-0.028114872863115852, -0.01852306599508832],[-0.02811507334424845, -0.01852507519232698],[-0.028115264493037175, -0.01852714549528764],[-0.028115445490667326, -0.018529279458754988],[-0.028115615456974594, -0.01853147977667138],[-0.028115773445440258, -0.018533749291557718],[-0.028115918437726456, -0.018536091004697948],[-0.028116049337704157, -0.018538508087161464],[-0.02811616496492052, -0.018541003891742555],[-0.028116264047445848, -0.018543581965906754],[-0.028116345214034395, -0.01854624606584335],[-0.028116406985523666, -0.018549000171734414],[-0.028116447765389303, -0.018551848504363252],[-0.028116465829360747, -0.01855479554320046],[-0.028116459313992682, -0.01855784604612035],[-0.028116426204072727, -0.01856100507092043],[-0.028116364318731005, -0.01856427799883628],[-0.028116271296099442, -0.018567670560269128],[-0.02811614457634898, -0.018571188862968477],[-0.02811598138290957, -0.018574839422945497],[-0.028115778701651297, -0.01857862919842574],[-0.028115533257774678, -0.01858256562719166],[-0.028115241490122865, -0.018586656667711296],[-0.02811489952258789, -0.018590910844502165],[-0.028114503132235773, -0.01859533729824205],[-0.028114047713720433, -0.0185999458412082],[-0.028113528239493053, -0.018604747018709223],[-0.028112939215238546, -0.018609752177268905],[-0.02811227462988424, -0.01861497354043231],[-0.02811152789942377, -0.018620424293193234],[-0.028110691803679318, -0.018626118676193713],[-0.028109758414984646, -0.018632072091022273],[-0.028108719017603992, -0.01863830121814682],[-0.028107564016505444, -0.018644824149261024],[-0.028106282833872398, -0.018651660536114268],[-0.028104863791457126, -0.018658831758236526],[-0.028103293976548115, -0.0186663611123784],[-0.02810155908892161, -0.018674274026970684],[-0.028099643265667194, -0.018682598305491484],[-0.028097528880197568, -0.018691364403324424],[-0.02809519631104893, -0.01870060574353414],[-0.028092623675224707, -0.018710359078001795],[-0.028089786519793006, -0.01872066490159724],[-0.02808665746417158, -0.018731567928569788],[-0.028083205783962537, -0.018743117642182533],[-0.028079396925259657, -0.01875536893087749],[-0.028075191935941594, -0.018768382827059376],[-0.02807054679746009, -0.018782227368054332],[-0.02806541163686808, -0.018796978603132623],[-0.028059729794087888, -0.018812721775912925],[-0.028053436713409496, -0.0188295527183143],[-0.028046458620550184, -0.018847579500902906],[-0.028038710936788367, -0.018866924395566566],[-0.028030096369013394, -0.018887726220678053],[-0.02802050259807421, -0.018910143157317934],[-0.028009799466271926, -0.018934356149099576],[-0.027997835536444846, -0.01896057302960801],[-0.027984433857350402, -0.018989033563105103],[-0.027969386719448035, -0.019020015639732],[-0.02795244911672442, -0.019053842941311298],[-0.027933330536667182, -0.01909089449570512],[-0.02791168457134858, -0.019131616677711037],[-0.02788709566226107, -0.01917653840917739],[-0.02785906203669685, -0.01922629058503853],[-0.027826973528537937, -0.019281631142740018],[-0.027790082446305944, -0.01934347775776111],[-0.02774746486955102, -0.019412950978300342],[-0.02769796858195182, -0.019491431852806],[-0.027640142057501885, -0.019580639992267525],[-0.0275721361214074, -0.01968274094237441],[-0.027491565448988908, -0.01980049640133088],[-0.027395309771969606, -0.019937478413796884],[-0.027279222385471497, -0.020098381402431687],[-0.027137692213764324, -0.020289487934055023],[-0.026962967227607503, -0.020519383678033947],[-0.026744074656188648, -0.020800091098180415],[-0.026465030439624695, -0.021148937162087045],[-0.026101730612096134, -0.0215917743255333],[-0.025616242606933376, -0.022168854428079848],[-0.024945556046746788, -0.02294631691455297],[-0.023977291697375277, -0.024040788849934738],[-0.022490308374084857, -0.025678942575682484],[-0.019980845197887318, -0.028369680249770594],[-0.014983685894716497, -0.03356499659620642],[-0.0004676850121596022, -0.04801936075946596],[0.008467196536842372, -0.058695336222906375],[-0.021944272838315564, -0.025905473889279215],[0.008890696326169723, -0.05943728638404376],[-0.015045538532760071, -0.03535391540065283],[-0.027027394459470205, -0.02433261538049778],[-0.026798493820796732, -0.02318428797031486],[-0.03703683160597988, -0.015214305877300717],[-0.04015359666878162, -0.012316316368157615],[-0.048943182190489196, -0.0054616319553202125],[-0.07321405121078463, 0.012693022605792784],[-0.03828478260295489, -0.0077633697308525165],[-0.07155234037069902, 0.010552006121699408],[-0.06056907587637398, 0.007785338839099932],[-0.045019621898061635, -0.006446424061291636],[-0.03930373851350083, -0.011136291067648548],[-0.03632293767461139, -0.013423499562233506],[-0.034499224738619494, -0.014756885204472688],[-0.03327544907561007, -0.0156172225309514],[-0.03240265116870733, -0.016210084800364344],[-0.03175241858123663, -0.016638037762490607],[-0.0312517521992798, -0.016957856421537878],[-0.030856116521819004, -0.017203412004545317],[-0.030536837355635192, -0.01739608972836594],[-0.03027464966387404, -0.01755000562281643],[-0.03005615438102829, -0.017674818169289685],[-0.02987176068320758, -0.017777334855948495],[-0.029714434911598586, -0.017862474954834114],[-0.029578910253576413, -0.01793386982487825],[-0.02946117099938071, -0.01799424996918046],[-0.02935810643527992, -0.018045701877559595],[-0.029267272853115645, -0.018089842767703486],[-0.0291867263627918, -0.018127942098384014],[-0.02911490319352067, -0.018161007719234856],[-0.029050532529717416, -0.018189848011127573],[-0.028992572063512842, -0.01821511740743852],[-0.028940159681940716, -0.01823735021008889],[-0.028892576792518044, -0.018256986030854978],[-0.028849220162893673, -0.01827438915473848],[-0.02880958006960589, -0.01828986343447762],[-0.02877322317756108, -0.018303663859835378],[-0.028739779005531152, -0.018316005625299014],[-0.028708929137443846, -0.018327071296621426],[-0.028680398555825947, -0.01833701651886955],[-0.02865394862971208, -0.018345974595751137],[-0.028629371402891683, -0.018354060188282405],[-0.028606484911943026, -0.018361372321089885],[-0.02858512932560413, -0.01836799684048405],[-0.028565163743614758, -0.018374008435519153],[-0.02854646352839801, -0.01837947230849015],[-0.028528918069826166, -0.018384445562541627],[-0.028512428903966085, -0.018388978359714446],[-0.028496908122686057, -0.018393114891713126],[-0.028482277023464054, -0.018396894197119033],[-0.028468464958508657, -0.018400350852099106],[-0.02845540835001585, -0.01840351555642155],[-0.028443049844506574, -0.018406415632454712],[-0.028431337584074793, -0.018409075451542946],[-0.028420224576297184, -0.018411516799534774],[-0.0284096681477169, -0.018413759191137677],[-0.028399629468373988, -0.018415820141082086],[-0.028390073136942497, -0.01841771539870559],[-0.02838096681773731, -0.018419459151456607],[-0.028372280922254075, -0.018421064201904664],[-0.028363988329059255, -0.0184225421221012],[-0.028356064136802087, -0.018423903388519097],[-0.028348485445912727, -0.018425157500293825],[-0.028341231165213008, -0.018426313083067865],[-0.02833428184021717, -0.018427377980391943],[-0.028327619500365366, -0.018428359334342632],[-0.02832122752282315, -0.018429263656774785],[-0.028315090510808622, -0.018430096892419832],[-0.028309194184689662, -0.018430864474868656],[-0.028303525284329938, -0.018431571376333517],[-0.028298071481364994, -0.018432222151958017],[-0.02829282130026153, -0.018432820979340278],[-0.028287764047160973, -0.018433371693844586],[-0.028282889745635694, -0.018433877820201353],[-0.02827818907859438, -0.01843434260082987],[-0.028273653335667667, -0.01843476902126038],[-0.02826927436548635, -0.018435159832988202],[-0.02826504453233445, -0.018435517574046514],[-0.028260956676721655, -0.01843584458755172],[-0.028257004079470783, -0.018436143038443938],[-0.028253180428965144, -0.01843641492861696],[-0.028249479791237982, -0.01843666211061061],[-0.028245896582624015, -0.01843688630001676],[-0.02824242554472282, -0.018437089086733575],[-0.028239061721451752, -0.018437271945186337],[-0.028235800437989518, -0.01843743624362078],[-0.028232637281433, -0.018437583252561708],[-0.028229568083008263, -0.018437714152520417],[-0.028226588901693935, -0.018437830041024977],[-0.028223696009128503, -0.018437931939039184],[-0.028220885875687222, -0.018438020796828807],[-0.02821815515762483, -0.018438097499329172],[-0.02821550068519143, -0.018438162871058796],[-0.028212919451637352, -0.018438217680623977],[-0.028210408603030805, -0.018438262644850448],[-0.028207965428820456, -0.0184382984325767],[-0.028205587353079885, -0.01843832566813991],[-0.028203271926378302, -0.01843834493458175],[-0.028201016818226066, -0.018438356776598785],[-0.02819881981004881, -0.01843836170326065],[-0.028196678788647667, -0.018438360190515042],[-0.02819459174010736, -0.018438352683499252],[-0.02819255674411708, -0.018438339598673786],[-0.028190571968672255, -0.018438321325793688],[-0.028188635665127675, -0.018438298229730823],[-0.028186746163575943, -0.018438270652160135],[-0.028184901868526187, -0.01843823891312001],[-0.028183101254861207, -0.018438203312458344],[-0.02818134286405212, -0.018438164131172545],[-0.02818134286405212, -0.018438164131172545]
[-0.02810724246614822, -0.01848356338447638],[-0.028107522070186495, -0.018484505451090198],[-0.028107802159279667, -0.018485469569594733],[-0.02810808262405483, -0.018486456428160988],[-0.02810836334715151, -0.018487466742525386],[-0.028108644202687733, -0.018488501257356973],[-0.028108925055687812, -0.01848956074770612],[-0.028109205761469275, -0.018490646020540194],[-0.028109486164984654, -0.01849175791637194],[-0.028109766100115664, -0.018492897310987785],[-0.028110045388915126, -0.01849406511728256],[-0.028110323840792293, -0.018495262287208804],[-0.02811060125163818, -0.018496489813848688],[-0.02811087740288388, -0.01849774873361772],[-0.02811115206048825, -0.018499040128609718],[-0.028111424973847866, -0.018500365129094344],[-0.02811169587462253, -0.018501724916177728],[-0.028111964475470277, -0.018503120724639638],[-0.02811223046868251, -0.018504553845960288],[-0.028112493524711773, -0.01850602563155149],[-0.02811275329058179, -0.018507537496208894],[-0.028113009388170317, -0.018509090921802328],[-0.02811326141235215, -0.01851068746122355],[-0.028113508928990748, -0.01851232874261262],[-0.028113751472764074, -0.018514016473885897],[-0.02811398854480912, -0.018515752447590357],[-0.02811421961016905, -0.01851753854611186],[-0.028114444095023207, -0.018519376747268015],[-0.028114661383680736, -0.01852126913031802],[-0.02811487081531349, -0.01852321788242624],[-0.02811507168040446, -0.018525225305619803],[-0.028115263216882718, -0.018527293824283454],[-0.028115444605914103, -0.018529425993241047],[-0.02811561496731367, -0.018531624506476854],[-0.028115773354540772, -0.018533892206555987],[-0.02811591874923405, -0.01853623209480928],[-0.028116050055239684, -0.01853864734235541],[-0.028116166092078492, -0.018541141302040678],[-0.028116265587793097, -0.018543717521385145],[-0.028116347171108648, -0.01854637975663525],[-0.028116409362832172, -0.018549131988032715],[-0.028116450566407068, -0.018551978436423432],[-0.028116469057529313, -0.018554923581343023],[-0.028116462972718588, -0.018557972180733545],[-0.028116430296725954, -0.018561129292462956],[-0.028116368848643488, -0.018564400297840206],[-0.02811627626656365, -0.01856779092734217],[-0.028116149990616304, -0.018571307288797113],[-0.02811598724418882, -0.018574955898297534],[-0.02811578501310723, -0.01857874371415316],[-0.028115540022526416, -0.01858267817423329],[-0.028115248711242363, -0.018586767237095594],[-0.02811490720309848, -0.018591019427349968],[-0.028114511275110474, -0.018595443885769343],[-0.02811405632188063, -0.01860005042472891],[-0.02811353731580685, -0.01860484958963785],[-0.028112948762519213, -0.018609852727123555],[-0.02811228465088879, -0.018615072060837092],[-0.02811153839685139, -0.0186205207758812],[-0.028110702780169864, -0.018626213113009465],[-0.028109769873117085, -0.018632164473924885],[-0.02810873095989501, -0.018638391539212405],[-0.028107576445407956, -0.018644912400685283],[-0.028106295751773952, -0.018651746710215317],[-0.028104877200678547, -0.018658915847457522],[-0.028103307879342124, -0.01866644310929008],[-0.028101573487471217, -0.01867435392427408],[-0.028099658162084415, -0.01868267609602029],[-0.028097544276521978, -0.01869144008004762],[-0.028095212209246198, -0.01870067929955858],[-0.02809264007718537, -0.018710430506574373],[-0.028089803427331146, -0.018720734196107446],[-0.028086674879023273, -0.018731635082552104],[-0.028083223707784835, -0.018743182649318565],[-0.028079415359629108, -0.01875543178499832],[-0.028075210882353166, -0.018768443522147557],[-0.02807056625732572, -0.018782285898246053],[-0.028065431611515784, -0.018797034962719693],[-0.02805975028476038, -0.018812775959344736],[-0.028053457721263216, -0.018829604720199226],[-0.028046480146654163, -0.018847629316010396],[-0.028038732982123223, -0.0188669720188283],[-0.028030118934470338, -0.018887771647189463],[-0.02802052568445414, -0.018910186382339093],[-0.02800982307428463, -0.01893439716805622],[-0.027997859666708192, -0.01896061183809209],[-0.027984458510389776, -0.018989070156874913],[-0.02796941189569566, -0.019020050014711964],[-0.027952474816519097, -0.019053875093591435],[-0.027933356760254054, -0.01909092442153935],[-0.027911711318879165, -0.019131644373515257],[-0.0278871229337938, -0.019176563871526],[-0.02785908983219764, -0.019226313810659878],[-0.02782700184788177, -0.019281652128510077],[-0.02779011128927901, -0.019343496500694665],[-0.027747494235853962, -0.01941296747553923],[-0.02769799847120469, -0.019491446101603013],[-0.027640172469251045, -0.019580651989964403],[-0.027572167055135915, -0.019682750686371674],[-0.027491596904131402, -0.019800503889046205],[-0.02739534174793448, -0.01993748364260607],[-0.027279254881674174, -0.020098384369584284],[-0.027137725229677938, -0.020289488636551396],[-0.026963000762841874, -0.020519382112441],[-0.026744108710617023, -0.020800087260348724],[-0.02646506501359392, -0.021148931046699817],[-0.026101765706789258, -0.02159176592535968],[-0.025616278225027517, -0.022168843732672028],[-0.024945592193683207, -0.02294630390782857],[-0.023977328384017452, -0.024040773505308213],[-0.022490345622902804, -0.02567892484514217],[-0.019980883059573264, -0.028369660035390907],[-0.014983724502183594, -0.03356497365790355],[-0.0004677247672763041, -0.04801933432746292],[0.008467157613678302, -0.05869530843511614],[-0.02194336299193507, -0.025906449840397822],[0.008890666500006004, -0.05943726514504736],[-0.015045558324768235, -0.03535390381834665],[-0.027027403800346083, -0.024332612968737653],[-0.026798550220981758, -0.023184254732921888],[-0.03703682317640597, -0.015214319299161281],[-0.04015357907632792, -0.012316338187165692],[-0.0489431550274176, -0.005461662063793622],[-0.07321401435381851, 0.012692984855033016],[-0.03828560639107686, -0.007762828782022226],[-0.0715522933201177, 0.010551958126558235],[-0.060569028787199074, 0.0077852877352474],[-0.04501957426769586, -0.006446477748861755],[-0.03930369060379398, -0.011136346987793484],[-0.0363228894293879, -0.01342355770149905],[-0.03449917611830238, -0.014756945560860686],[-0.03327540005781313, -0.015617285101121831],[-0.03240260174107485, -0.01621014957976073],[-0.03175236873722172, -0.016638104745875903],[-0.03125170193584235, -0.01695792560329455],[-0.030856065838134702, -0.017203483378821955],[-0.030536786252340475, -0.01739616328914582],[-0.030274598142605885, -0.017550081363948804],[-0.030056102444132975, -0.017674896084502484],[-0.029871708333550705, -0.017777414938852164],[-0.02971438215243708, -0.017862557198921603],[-0.02957885708847012, -0.01793395422352331],[-0.029461117432130052, -0.017994336515635388],[-0.02935805246988111, -0.01804579056495313],[-0.02926721849372698, -0.018089933589038935],[-0.02918667161370908, -0.01812803504653797],[-0.029114848059158028, -0.018161102786956304],[-0.029050477014592308, -0.018189945191037348],[-0.02899251617223431, -0.018215216692029336],[-0.028940103419199857, -0.018237451591725486],[-0.028892520163080092, -0.01825708950177502],[-0.028849163171591443, -0.018274494707053224],[-0.028809522721334066, -0.01828997106017316],[-0.028773165477271538, -0.01830377355077407],[-0.028739720958228607, -0.01831611737322104],[-0.028708870748181944, -0.0183271850931465],[-0.028680339829704013, -0.01833713235549888],[-0.028653889571871614, -0.018346092463869316],[-0.028629312018513785, -0.018354180079159694],[-0.028606425206245352, -0.01836149422588435],[-0.028585069303838445, -0.018368120750243907],[-0.02856510341106439, -0.018374134341185094],[-0.02854640289037537, -0.01837960020089792],[-0.028528857131670693, -0.018384575432424496],[-0.028512367671041722, -0.01838911019770574],[-0.02849684660037932, -0.018393248688348882],[-0.028482215217181892, -0.01839702994284061],[-0.02846840287367627, -0.018400488537255903],[-0.0284553459920748, -0.018403655171273747],[-0.028442987218912724, -0.01840655716717592],[-0.02843127469629634, -0.018409218896223],[-0.028420161431812918, -0.018411662144182547],[-0.028409604752014168, -0.01841390642568383],[-0.028399565826946832, -0.01841596925538176],[-0.02839000925528996, -0.0184178663825414],[-0.02838090270136155, -0.01841961199454126],[-0.02837221657665862, -0.018421218893883887],[-0.028363923759747344, -0.018422698652556368],[-0.02835599934927481, -0.018424061746970182],[-0.028348420445667433, -0.018425317676202084],[-0.028341165957741735, -0.01842647506583871],[-0.02833421643100476, -0.018427541759377518],[-0.02832755389488824, -0.01842852489884474],[-0.028321161726547316, -0.018429430996047602],[-0.02831502452918845, -0.01843026599567251],[-0.028309128023166243, -0.018431035331267973],[-0.02830345894832966, -0.01843174397500683],[-0.028298004976297968, -0.01843239648199569],[-0.028292754631520242, -0.01843299702979819],[-0.028287697220118882, -0.018433549453747054],[-0.028282822765645855, -0.018434057278543598],[-0.028278121950988153, -0.018434523746580334],[-0.028273586065753274, -0.01843495184336363],[-0.02826920695854774, -0.018435344320367204],[-0.02826497699363001, -0.01843570371560499],[-0.02826088901148288, -0.01843603237217685],[-0.0282569362929013, -0.018436332455008603],[-0.02825311252623935, -0.018436605965982122],[-0.028249411777500063, -0.018436854757627706],[-0.028245828462986827, -0.01843708054552985],[-0.028242357324266776, -0.01843728491958174],[-0.028238993405223903, -0.018437469354206044],[-0.028235732031002443, -0.018437635217647703],[-0.02823256878866388, -0.01843778378043318],[-0.028229499509397994, -0.018437916223077448],[-0.028226520252146146, -0.01843803364311444],[-0.028223627288508822, -0.018438137061515526],[-0.028220817088822212, -0.018438227428556633],[-0.028218086309301414, -0.01843830562918464],[-0.028215431780156043, -0.018438372487931794],[-0.028212850494595106, -0.01843842877342015],[-0.02821033959864498, -0.018438475202492727],[-0.028207896381711617, -0.018438512444007314],[-0.028205518267825358, -0.018438541122322166],[-0.028203202807511416, -0.018438561820501683],[-0.028200947670235725, -0.01843857508326698],[-0.028198750637378842, -0.01843858141971358],[-0.028196609595696306, -0.01843858130581706],[-0.02819452253122678, -0.01843857518674394],[-0.028192487523612874, -0.018438563478985526],[-0.028190502740803005, -0.018438546572329212],[-0.02818856643410454, -0.01843852483168064],[-0.028186676933562315, -0.018438498598749728],[-0.028184832643637293, -0.0184384681936116],[-0.028183032039163683, -0.018438433916151947],[-0.028181273661563803, -0.018438396047407424],[-0.028181273661563803, -0.018438396047407424]
